Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Physical Sciences/Math,Not applicable,Chemistry,272,158,54,3.49 - 3.93,3.38 - 3.83,58%,34%,
Physical Sciences/Math,Not applicable,Chemistry - biochemistry,249,157,54,3.57 - 3.93,3.36 - 3.90,63%,34%,
Physical Sciences/Math,Not applicable,Chemistry - environmental science,13,5,3,3.40 - 3.79,masked,38%,60%,
Physical Sciences/Math,Not applicable,Mathematics,322,221,61,3.51 - 3.91,3.41 - 3.70,69%,28%,
Physical Sciences/Math,Not applicable,Mathematics - applied science,35,18,5,3.43 - 3.88,3.77 - 3.90,51%,28%,
Physical Sciences/Math,Not applicable,Mathematics - scientific computation,9,6,3,3.68 - 3.79,masked,67%,50%,
Physical Sciences/Math,Not applicable,Mathematics/economics,157,95,21,3.73 - 4.00,3.49 - 3.80,61%,22%,
Physical Sciences/Math,Not applicable,Molecular synthesis,12,10,4,3.34 - 3.89,masked,83%,40%,
Physical Sciences/Math,Not applicable,Natural sciences,54,22,3,3.48 - 3.87,masked,41%,14%,
Physical Sciences/Math,Not applicable,Oceanic and atmospheric sciences,30,22,6,3.56 - 3.86,3.75 - 3.95,73%,27%,
Physical Sciences/Math,Not applicable,Pharmacological chemistry,59,37,17,3.53 - 3.91,3.45 - 3.77,63%,46%,
Physical Sciences/Math,Not applicable,Physics,126,70,6,3.47 - 3.87,3.49 - 3.72,56%,9%,
Physical Sciences/Math,Not applicable,Probability and statistics,179,125,28,3.69 - 3.97,3.57 - 3.85,70%,22%,
Public Health,Not applicable,Public health,340,225,81,3.41 - 3.82,3.32 - 3.76,66%,36%,
Social Sciences,Not applicable,Anthropology with concentration in climate change and human solutions,27,17,5,3.65 - 3.89,3.14 - 3.80,63%,29%,
Social Sciences,Not applicable,Anthropology(concentration in sociocultral anthropology),136,85,11,3.46 - 3.92,3.24 - 3.85,63%,13%,
Social Sciences,Not applicable,Biological anthropology,49,35,7,3.33 - 3.74,3.38 - 3.80,71%,20%,
Social Sciences,Not applicable,Business psychology,216,108,39,3.44 - 3.81,3.42 - 3.78,50%,36%,
Social Sciences,Not applicable,Chinese studies,47,30,5,3.38 - 3.99,3.24 - 3.38,64%,17%,
Social Sciences,Not applicable,Critical gender studies,60,45,5,3.49 - 3.90,3.05 - 3.21,75%,11%,
Social Sciences,Not applicable,Economics,"2,011","1,170",354,3.57 - 3.93,3.47 - 3.86,58%,30%,
Social Sciences,Not applicable,Ethnic studies,47,26,7,3.25 - 3.81,3.10 - 3.58,55%,27%,
Social Sciences,Not applicable,Human developmental sciences,69,52,17,3.45 - 3.89,3.39 - 3.69,75%,33%,
Social Sciences,Not applicable,Japanese studies,54,40,5,3.32 - 3.86,2.88 - 4.00,74%,13%,
Social Sciences,Not applicable,Political science,738,476,85,3.52 - 3.91,3.41 - 3.81,64%,18%,
Social Sciences,Not applicable,Political science - american politics,43,23,6,3.65 - 3.90,3.81 - 3.89,53%,26%,
Social Sciences,Not applicable,Political science - international relations,147,95,30,3.50 - 3.90,3.33 - 3.74,65%,32%,
Social Sciences,Not applicable,Political science - political theory,17,9,3,3.55 - 4.00,masked,53%,33%,
Social Sciences,Not applicable,Political science - public law,181,99,26,3.44 - 3.92,3.42 - 3.89,55%,26%,
Social Sciences,Not applicable,Political science - public policy,64,38,9,3.37 - 3.89,3.24 - 3.80,59%,24%,
Social Sciences,Not applicable,"Political science /race, ethnicity and politics",20,14,5,3.37 - 3.76,3.25 - 3.47,70%,36%,
Social Sciences,Not applicable,Political science/data analytics,44,30,9,3.52 - 3.92,3.48 - 3.83,68%,30%,
Social Sciences,Not applicable,Psychology,"1,651",952,281,3.49 - 3.90,3.34 - 3.82,58%,30%,
Social Sciences,Not applicable,Psychology with a specialization in clinical psychology,172,97,44,3.64 - 3.93,3.58 - 3.88,56%,45%,
Social Sciences,Not applicable,Psychology with a specialization in cognitive psychology,50,23,8,3.62 - 3.89,3.57 - 3.86,46%,35%,
Social Sciences,Not applicable,Psychology with a specialization in developmental psychology,48,26,7,3.58 - 3.89,3.63 - 3.88,54%,27%,
Social Sciences,Not applicable,Psychology with a specialization in human health,53,32,12,3.51 - 3.89,3.42 - 3.80,60%,38%,
Social Sciences,Not applicable,Psychology with a specialization in social psychology,55,31,11,3.38 - 3.88,3.18 - 3.70,56%,35%,
Social Sciences,Not applicable,Sociology,835,522,97,3.47 - 3.90,3.34 - 3.73,63%,19%,
Social Sciences,Not applicable,Sociology - culture and communications,45,21,6,3.40 - 3.80,3.32 - 3.57,47%,29%,
Social Sciences,Not applicable,Sociology - economy and society,40,27,8,3.39 - 3.85,3.33 - 3.73,68%,30%,
Social Sciences,Not applicable,Sociology - law and society,210,112,14,3.48 - 3.90,3.40 - 3.79,53%,13%,
Social Sciences,Not applicable,Sociology - science and medicine,52,31,8,3.33 - 3.76,3.45 - 3.66,60%,26%,
Social Sciences,Not applicable,Urban studies & planning,95,72,18,3.29 - 3.84,3.18 - 3.60,76%,25%,
Unknown,Not applicable,Invalid ccm combination,446,173,45,3.41 - 3.95,3.30 - 3.88,39%,26%,
