Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 1,265,67,32,3.66 - 3.92,3.65 - 3.92,25%,48%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 2,55,13,5,3.82 - 4.00,3.93 - 4.00,24%,38%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 3,59,20,12,3.61 - 3.85,3.58 - 3.81,34%,60%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 2,112,19,10,3.51 - 3.90,3.58 - 3.90,17%,53%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 3,129,26,11,3.58 - 3.85,3.46 - 3.86,20%,42%,
Life Sciences,College Of Natural resources,Conservation & resource studies,44,22,20,3.51 - 3.81,3.48 - 3.78,50%,91%,
Life Sciences,College Of Natural resources,Environmental economics & policy,60,20,15,3.77 - 3.90,3.81 - 3.90,33%,75%,
Life Sciences,College Of Natural resources,Environmental science,84,14,9,3.64 - 3.92,3.60 - 3.90,17%,64%,
Life Sciences,College Of Natural resources,Microbial biology,61,10,4,3.51 - 3.85,masked,16%,40%,
Life Sciences,College Of Natural resources,Molecular environmental biology,151,14,5,3.52 - 3.87,3.60 - 3.90,9%,36%,
Life Sciences,College Of Natural resources,Molecular toxicology,60,19,16,3.67 - 3.93,3.67 - 3.91,32%,84%,
Life Sciences,College Of Natural resources,Society and environment,65,25,22,3.49 - 3.75,3.50 - 3.79,38%,88%,
Other/Interdisciplinary,College Of Letters & science,Cognitive science,102,17,14,3.60 - 4.00,3.59 - 4.00,17%,82%,
Other/Interdisciplinary,College Of Letters & science,Interdisciplinary studies,80,23,18,3.41 - 3.87,3.32 - 3.80,29%,78%,
Other/Interdisciplinary,College Of Letters & science,Legal studies,102,38,29,3.49 - 3.85,3.37 - 3.83,37%,76%,
Other/Interdisciplinary,College Of Letters & science,Media studies,374,126,67,3.63 - 3.92,3.58 - 3.88,34%,53%,
Other/Interdisciplinary,College Of Letters & science,Near eastern civilizations,6,3,3,masked,masked,50%,100%,
Other/Interdisciplinary,College Of Letters & science,Peace & conflict studies,101,33,22,3.59 - 3.90,3.62 - 3.90,33%,67%,
Other/Interdisciplinary,College Of Natural resources,Nutritional science,152,20,14,3.70 - 3.93,3.74 - 3.91,13%,70%,
Physical Sciences/Math,College Of Chemistry,Chemical biology,265,55,24,3.75 - 3.96,3.78 - 3.97,21%,44%,
Physical Sciences/Math,College Of Chemistry,Chemistry,239,40,19,3.73 - 3.97,3.75 - 3.98,17%,48%,
Physical Sciences/Math,College Of Engineering,Materials science & engineering,31,6,4,3.84 - 4.00,masked,19%,67%,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,255,89,49,3.73 - 3.96,3.78 - 4.00,35%,55%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,49,13,9,3.59 - 3.90,3.57 - 3.90,27%,69%,
Physical Sciences/Math,College Of Letters & science,Chemistry,43,10,6,3.63 - 3.89,3.44 - 3.88,23%,60%,
Physical Sciences/Math,College Of Letters & science,Earth/planetary sciences,45,11,8,3.57 - 3.89,3.58 - 3.88,24%,73%,
Physical Sciences/Math,College Of Letters & science,Mathematics,260,57,30,3.61 - 3.93,3.61 - 3.94,22%,53%,
Physical Sciences/Math,College Of Letters & science,Physics,161,43,28,3.66 - 4.00,3.63 - 3.94,27%,65%,
Physical Sciences/Math,College Of Letters & science,Statistics,75,28,21,3.65 - 3.91,3.64 - 3.92,37%,75%,
Public Admin,College Of Letters & science,Social welfare,95,14,8,3.72 - 3.92,3.73 - 3.90,15%,57%,
Public Health,College Of Letters & science,Public health,66,18,13,3.49 - 3.89,3.48 - 3.84,27%,72%,
Social Sciences,College Of Environmental design,Urban studies,44,13,8,3.17 - 3.73,3.31 - 3.77,30%,62%,
Social Sciences,College Of Letters & science,American studies,42,19,15,3.01 - 3.80,2.94 - 3.80,45%,79%,
Social Sciences,College Of Letters & science,Anthropology,511,105,52,3.69 - 3.93,3.67 - 3.93,21%,50%,
Social Sciences,College Of Letters & science,Asian studies area i,36,6,4,3.70 - 3.96,masked,17%,67%,
Social Sciences,College Of Letters & science,Development studies,82,34,23,3.68 - 3.99,3.55 - 3.97,41%,68%,
Social Sciences,College Of Letters & science,Economics,"1,141",203,146,3.80 - 4.00,3.79 - 4.00,18%,72%,
Social Sciences,College Of Letters & science,Gender & women's studies,87,14,9,3.73 - 3.89,3.72 - 4.00,16%,64%,
Social Sciences,College Of Letters & science,Geography,71,19,10,3.64 - 3.96,3.55 - 3.98,27%,53%,
Social Sciences,College Of Letters & science,Latin-american studies,26,8,5,3.77 - 3.88,3.86 - 3.89,31%,63%,
Social Sciences,College Of Letters & science,Middle eastern studies,42,11,10,3.50 - 3.93,3.49 - 3.93,26%,91%,
Social Sciences,College Of Letters & science,Political economy,173,88,69,3.64 - 4.00,3.63 - 4.00,51%,78%,
Social Sciences,College Of Letters & science,Political science,803,184,122,3.65 - 3.95,3.59 - 3.92,23%,66%,
Social Sciences,College Of Letters & science,Psychology,"1,263",198,124,3.76 - 4.00,3.72 - 4.00,16%,63%,
Social Sciences,College Of Letters & science,Sociology,632,94,59,3.70 - 3.94,3.68 - 3.95,15%,63%,
