Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Natural resources,Microbial biology,147,30,22,3.66 - 3.94,3.64 - 3.93,20%,73%,
Life Sciences,College Of Natural resources,Molecular environmental biology,121,30,17,3.64 - 3.95,3.60 - 3.95,25%,57%,
Life Sciences,College Of Natural resources,Society and environment,105,35,21,3.59 - 3.94,3.59 - 3.94,33%,60%,
Other/Interdisciplinary,College Of Letters & science,Ancient egypt & near eastern art,12,6,3,3.69 - 3.83,masked,50%,50%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,15,5,3,3.63 - 3.93,masked,33%,60%,
Other/Interdisciplinary,College Of Letters & science,Cognitive science,229,20,14,3.89 - 4.00,3.91 - 4.00,9%,70%,
Other/Interdisciplinary,College Of Letters & science,Global studies,202,35,20,3.60 - 4.00,3.59 - 3.93,17%,57%,
Other/Interdisciplinary,College Of Letters & science,Interdisciplinary studies,151,75,53,3.49 - 3.88,3.48 - 3.87,50%,71%,
Other/Interdisciplinary,College Of Letters & science,Legal studies,188,38,24,3.61 - 3.94,3.57 - 3.87,20%,63%,
Other/Interdisciplinary,College Of Letters & science,Media studies,688,181,101,3.65 - 3.95,3.58 - 3.88,26%,56%,
Other/Interdisciplinary,College Of Letters & science,Near eastern civilizations,7,3,3,masked,masked,43%,100%,
Other/Interdisciplinary,College Of Natural resources,Nutritional science,123,12,10,3.62 - 3.82,3.68 - 3.81,10%,83%,
Physical Sciences/Math,College Of Chemistry,Chemical biology,236,31,12,3.72 - 3.94,3.65 - 3.94,13%,39%,
Physical Sciences/Math,College Of Chemistry,Chemistry,266,52,31,3.70 - 4.00,3.65 - 3.98,20%,60%,
Physical Sciences/Math,College Of Engineering,Materials science & engineering,43,8,7,3.82 - 3.94,3.81 - 3.95,19%,88%,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,513,159,116,3.79 - 4.00,3.78 - 4.00,31%,73%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,65,34,20,3.47 - 3.85,3.50 - 3.86,52%,59%,
Physical Sciences/Math,College Of Letters & science,Chemistry,38,16,9,3.52 - 3.78,3.49 - 3.83,42%,56%,
Physical Sciences/Math,College Of Letters & science,Geology,22,7,3,3.35 - 3.72,masked,32%,43%,
Physical Sciences/Math,College Of Letters & science,Mathematics,333,87,58,3.62 - 3.94,3.59 - 3.93,26%,67%,
Physical Sciences/Math,College Of Letters & science,Physics,183,73,50,3.54 - 3.94,3.53 - 3.93,40%,68%,
Physical Sciences/Math,College Of Letters & science,Statistics,253,88,60,3.80 - 4.00,3.77 - 3.95,35%,68%,
Public Admin,College Of Letters & science,Social welfare,124,31,22,3.51 - 3.85,3.47 - 3.84,25%,71%,
Public Health,College Of Letters & science,Public health,286,44,23,3.49 - 3.89,3.42 - 3.85,15%,52%,
Social Sciences,College Of Environmental design,Urban studies,31,7,6,3.64 - 3.91,3.62 - 3.85,23%,86%,
Social Sciences,College Of Letters & science,African-american studies,32,7,3,3.16 - 3.66,masked,22%,43%,
Social Sciences,College Of Letters & science,American studies,33,19,12,3.43 - 3.90,3.44 - 3.90,58%,63%,
Social Sciences,College Of Letters & science,Anthropology,302,44,21,3.67 - 4.00,3.55 - 3.91,15%,48%,
Social Sciences,College Of Letters & science,Chicano studies,34,9,6,3.55 - 3.91,3.67 - 3.92,26%,67%,
Social Sciences,College Of Letters & science,Economics,"1,509",334,246,3.69 - 4.00,3.68 - 4.00,22%,74%,
Social Sciences,College Of Letters & science,Ethnic studies,43,4,3,masked,masked,9%,75%,
Social Sciences,College Of Letters & science,Gender & women's studies,93,19,7,3.77 - 4.00,3.64 - 4.00,20%,37%,
Social Sciences,College Of Letters & science,Political economy,136,36,27,3.65 - 4.00,3.64 - 4.00,26%,75%,
Social Sciences,College Of Letters & science,Political science,"1,236",258,126,3.69 - 3.95,3.63 - 3.92,21%,49%,
Social Sciences,College Of Letters & science,Psychology,"1,756",114,74,3.73 - 4.00,3.68 - 4.00,6%,65%,
Social Sciences,College Of Letters & science,Sociology,"1,188",211,97,3.64 - 3.95,3.51 - 3.88,18%,46%,
