Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Natural resources,Environmental science,95,17,13,3.60 - 3.82,3.59 - 3.81,18%,76%,
Life Sciences,College Of Natural resources,Forestry & natural resources,19,6,4,3.56 - 3.86,masked,32%,67%,
Life Sciences,College Of Natural resources,Microbial biology,66,20,12,3.57 - 3.88,3.41 - 3.73,30%,60%,
Life Sciences,College Of Natural resources,Molecular environmental biology,141,24,15,3.50 - 3.92,3.39 - 3.81,17%,63%,
Life Sciences,College Of Natural resources,Society and environment,77,28,24,3.37 - 3.75,3.34 - 3.69,36%,86%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,11,5,3,3.64 - 3.94,masked,45%,60%,
Other/Interdisciplinary,College Of Letters & science,Cognitive science,143,17,10,3.58 - 3.91,3.59 - 3.88,12%,59%,
Other/Interdisciplinary,College Of Letters & science,Interdisciplinary studies,76,30,21,3.50 - 3.95,3.58 - 3.95,39%,70%,
Other/Interdisciplinary,College Of Letters & science,Legal studies,90,31,28,3.46 - 3.80,3.45 - 3.79,34%,90%,
Other/Interdisciplinary,College Of Letters & science,Media studies,469,215,145,3.56 - 3.90,3.50 - 3.86,46%,67%,
Other/Interdisciplinary,College Of Letters & science,Near eastern civilizations,15,6,5,3.68 - 3.77,3.70 - 3.78,40%,83%,
Other/Interdisciplinary,College Of Letters & science,Peace & conflict studies,90,36,26,3.54 - 3.83,3.54 - 3.82,40%,72%,
Other/Interdisciplinary,College Of Natural resources,Nutritional science,143,17,13,3.51 - 4.00,3.51 - 3.93,12%,76%,
Physical Sciences/Math,College Of Chemistry,Chemical biology,196,21,10,3.80 - 3.99,3.82 - 4.00,11%,48%,
Physical Sciences/Math,College Of Chemistry,Chemistry,219,38,17,3.71 - 3.93,3.71 - 4.00,17%,45%,
Physical Sciences/Math,College Of Engineering,Materials science & engineering,56,7,5,3.75 - 3.91,3.75 - 3.91,13%,71%,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,372,122,74,3.76 - 3.98,3.75 - 3.98,33%,61%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,70,9,7,3.36 - 3.92,3.33 - 3.92,13%,78%,
Physical Sciences/Math,College Of Letters & science,Earth/planetary sciences,61,10,7,3.62 - 3.93,3.66 - 3.93,16%,70%,
Physical Sciences/Math,College Of Letters & science,Mathematics,331,92,70,3.63 - 3.92,3.63 - 3.92,28%,76%,
Physical Sciences/Math,College Of Letters & science,Physics,207,64,48,3.62 - 3.94,3.59 - 3.94,31%,75%,
Physical Sciences/Math,College Of Letters & science,Statistics,210,71,50,3.73 - 4.00,3.77 - 4.00,34%,70%,
Public Admin,College Of Letters & science,Social welfare,109,39,27,3.64 - 3.86,3.49 - 3.85,36%,69%,
Public Health,College Of Letters & science,Public health,208,25,16,3.63 - 3.86,3.58 - 3.74,12%,64%,
Social Sciences,College Of Environmental design,Urban studies,40,5,5,3.25 - 3.46,3.25 - 3.46,13%,100%,
Social Sciences,College Of Letters & science,African-american studies,31,5,5,3.43 - 3.72,3.43 - 3.72,16%,100%,
Social Sciences,College Of Letters & science,American studies,15,4,3,masked,masked,27%,75%,
Social Sciences,College Of Letters & science,Anthropology,382,99,54,3.62 - 3.91,3.63 - 3.91,26%,55%,
Social Sciences,College Of Letters & science,Asian studies area i,39,9,8,3.73 - 3.83,3.66 - 3.85,23%,89%,
Social Sciences,College Of Letters & science,Asian studies area ii,31,15,10,3.78 - 3.97,3.79 - 3.98,48%,67%,
Social Sciences,College Of Letters & science,Development studies,107,47,34,3.57 - 3.94,3.49 - 3.96,44%,72%,
Social Sciences,College Of Letters & science,Economics,"1,391",275,182,3.82 - 4.00,3.82 - 4.00,20%,66%,
Social Sciences,College Of Letters & science,Ethnic studies,40,12,9,3.58 - 3.86,3.44 - 3.87,30%,75%,
Social Sciences,College Of Letters & science,Gender & women's studies,108,23,11,3.69 - 3.97,3.80 - 4.00,21%,48%,
Social Sciences,College Of Letters & science,Geography,83,12,10,3.51 - 3.82,3.50 - 3.81,14%,83%,
Social Sciences,College Of Letters & science,Middle eastern studies,28,5,3,3.71 - 3.94,masked,18%,60%,
Social Sciences,College Of Letters & science,Political economy,230,53,41,3.79 - 4.00,3.76 - 3.99,23%,77%,
Social Sciences,College Of Letters & science,Political science,908,230,146,3.67 - 3.92,3.65 - 3.92,25%,63%,
Social Sciences,College Of Letters & science,Psychology,"1,312",154,96,3.80 - 4.00,3.78 - 3.99,12%,62%,
Social Sciences,College Of Letters & science,Sociology,869,183,103,3.72 - 3.93,3.63 - 3.90,21%,56%,
Undeclared,College Of Letters & science,Undeclared,16,12,11,3.24 - 3.28,3.24 - 3.28,75%,92%,
