Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Engineering,College Of Engineering,Engineering physics,24,5,5,3.74 - 3.87,3.74 - 3.87,21%,100%,
Engineering,College Of Engineering,Industrial engineering & operations research engineering,58,8,8,4.00 - 4.00,4.00 - 4.00,14%,100%,
Engineering,College Of Engineering,Materials science and engineering and mechanical engineering,50,7,3,3.79 - 4.00,masked,14%,43%,
Engineering,College Of Engineering,Mechanical engineering,464,65,53,3.80 - 3.96,3.75 - 3.95,14%,82%,
Engineering,College Of Letters & science,Operations research & management science,12,3,3,masked,masked,25%,100%,
Life Sciences,College Of Letters & science,Environmental economics & policy,65,18,18,3.64 - 3.92,3.64 - 3.92,28%,100%,
Life Sciences,College Of Letters & science,Integrative biology,115,19,11,3.64 - 3.89,3.63 - 3.80,17%,58%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 1,366,61,25,3.72 - 3.93,3.57 - 3.87,17%,41%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl1 - 3,54,11,6,3.82 - 3.94,3.81 - 3.98,20%,55%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 2,182,27,12,3.66 - 3.95,3.61 - 3.93,15%,44%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 3,190,26,7,3.69 - 3.95,3.60 - 3.94,14%,27%,
Life Sciences,College Of Natural resources,Conservation & resource studies,49,18,14,3.51 - 3.83,3.62 - 3.83,37%,78%,
Life Sciences,College Of Natural resources,Environmental economics & policy,48,20,17,3.68 - 3.87,3.68 - 3.88,42%,85%,
Life Sciences,College Of Natural resources,Environmental science,82,15,10,3.55 - 3.96,3.51 - 3.90,18%,67%,
Life Sciences,College Of Natural resources,Forestry & natural resources,17,4,4,masked,masked,24%,100%,
Life Sciences,College Of Natural resources,Microbial biology,66,15,7,3.69 - 3.92,3.65 - 3.95,23%,47%,
Life Sciences,College Of Natural resources,Molecular environmental biology,126,14,10,3.63 - 3.91,3.61 - 3.83,11%,71%,
Life Sciences,College Of Natural resources,Molecular toxicology,28,6,4,3.56 - 3.64,masked,21%,67%,
Life Sciences,College Of Natural resources,Society and environment,38,18,15,3.54 - 3.78,3.53 - 3.67,47%,83%,
Other/Interdisciplinary,College Of Letters & science,Cognitive science,121,28,16,3.73 - 4.00,3.75 - 4.00,23%,57%,
Other/Interdisciplinary,College Of Letters & science,Interdisciplinary studies,58,15,10,3.71 - 3.87,3.75 - 3.87,26%,67%,
Other/Interdisciplinary,College Of Letters & science,Legal studies,94,28,18,3.52 - 3.89,3.56 - 3.89,30%,64%,
Other/Interdisciplinary,College Of Letters & science,Media studies,397,114,67,3.72 - 3.92,3.68 - 3.88,29%,59%,
Other/Interdisciplinary,College Of Letters & science,Peace & conflict studies,99,28,24,3.80 - 3.93,3.73 - 3.92,28%,86%,
Other/Interdisciplinary,College Of Natural resources,Nutritional science,166,24,16,3.60 - 3.90,3.60 - 3.91,14%,67%,
Physical Sciences/Math,College Of Chemistry,Chemical biology,200,24,13,3.69 - 3.94,3.62 - 3.91,12%,54%,
Physical Sciences/Math,College Of Chemistry,Chemistry,204,49,26,3.73 - 3.98,3.78 - 4.00,24%,53%,
Physical Sciences/Math,College Of Engineering,Materials science & engineering,26,4,3,masked,masked,15%,75%,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,282,95,70,3.75 - 4.00,3.74 - 3.99,34%,74%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,52,8,6,3.69 - 3.90,3.75 - 3.89,15%,75%,
Physical Sciences/Math,College Of Letters & science,Chemistry,30,10,6,3.60 - 3.98,3.66 - 3.99,33%,60%,
Physical Sciences/Math,College Of Letters & science,Earth/planetary sciences,47,11,6,3.68 - 3.92,3.70 - 3.93,23%,55%,
Physical Sciences/Math,College Of Letters & science,Mathematics,249,75,51,3.76 - 4.00,3.77 - 4.00,30%,68%,
Physical Sciences/Math,College Of Letters & science,Physics,185,55,38,3.74 - 3.94,3.79 - 3.94,30%,69%,
Physical Sciences/Math,College Of Letters & science,Statistics,127,35,29,3.67 - 3.92,3.65 - 3.92,28%,83%,
Public Admin,College Of Letters & science,Social welfare,80,19,17,3.51 - 3.88,3.46 - 3.89,24%,89%,
Public Health,College Of Letters & science,Public health,144,14,12,3.71 - 3.90,3.68 - 3.87,10%,86%,
Social Sciences,College Of Environmental design,Urban studies,51,21,13,3.18 - 3.70,3.16 - 3.59,41%,62%,
Social Sciences,College Of Letters & science,African-american studies,35,6,4,3.40 - 3.67,masked,17%,67%,
Social Sciences,College Of Letters & science,American studies,19,9,9,3.67 - 3.80,3.67 - 3.80,47%,100%,
Social Sciences,College Of Letters & science,Anthropology,394,88,43,3.65 - 3.92,3.66 - 3.91,22%,49%,
Social Sciences,College Of Letters & science,Asian studies area ii,13,3,3,masked,masked,23%,100%,
Social Sciences,College Of Letters & science,Development studies,91,29,20,3.69 - 3.91,3.66 - 3.90,32%,69%,
Social Sciences,College Of Letters & science,Economics,"1,299",272,194,3.75 - 4.00,3.72 - 4.00,21%,71%,
Social Sciences,College Of Letters & science,Ethnic studies,18,3,3,masked,masked,17%,100%,
Social Sciences,College Of Letters & science,Gender & women's studies,105,22,9,3.61 - 3.85,3.60 - 3.80,21%,41%,
Social Sciences,College Of Letters & science,Geography,72,15,11,3.81 - 3.93,3.80 - 3.94,21%,73%,
Social Sciences,College Of Letters & science,Latin-american studies,22,7,5,3.73 - 3.88,3.80 - 3.92,32%,71%,
Social Sciences,College Of Letters & science,Middle eastern studies,26,5,3,3.76 - 3.83,masked,19%,60%,
Social Sciences,College Of Letters & science,Political economy,274,84,65,3.70 - 3.92,3.67 - 3.91,31%,77%,
Social Sciences,College Of Letters & science,Political science,828,182,121,3.65 - 3.93,3.60 - 3.91,22%,66%,
Social Sciences,College Of Letters & science,Psychology,"1,208",194,130,3.71 - 4.00,3.66 - 3.97,16%,67%,
Social Sciences,College Of Letters & science,Sociology,677,131,72,3.66 - 3.92,3.61 - 3.90,19%,55%,
Undeclared,College Of Letters & science,Undeclared,36,19,19,2.80 - 3.27,2.80 - 3.27,53%,100%,
