Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Other/Interdisciplinary,Not applicable,International studies - international business,578,344,160,3.46 - 3.88,3.40 - 3.77,60%,47%,
Other/Interdisciplinary,Not applicable,International studies - political science,90,53,17,3.50 - 3.92,3.22 - 3.64,59%,32%,
Other/Interdisciplinary,Not applicable,International studies - sociology,72,38,7,3.78 - 3.91,3.65 - 3.76,53%,18%,
Other/Interdisciplinary,Not applicable,Mathematics - computer science,160,106,38,3.44 - 3.84,3.34 - 3.77,66%,36%,
Physical Sciences/Math,Not applicable,Applied mathematics,239,135,39,3.48 - 3.92,3.34 - 3.72,56%,29%,
Physical Sciences/Math,Not applicable,Chemistry,236,118,35,3.38 - 3.83,3.24 - 3.66,50%,30%,
Physical Sciences/Math,Not applicable,Chemistry - biochemistry,276,158,58,3.49 - 3.86,3.32 - 3.77,57%,37%,
Physical Sciences/Math,Not applicable,Chemistry - environmental science,13,6,3,3.37 - 3.95,masked,46%,50%,
Physical Sciences/Math,Not applicable,Mathematics,268,140,41,3.46 - 3.92,3.32 - 3.72,52%,29%,
Physical Sciences/Math,Not applicable,Mathematics - applied science,35,21,6,3.56 - 3.91,3.08 - 3.56,60%,29%,
Physical Sciences/Math,Not applicable,Mathematics/economics,174,95,27,3.60 - 3.95,3.48 - 3.80,55%,28%,
Physical Sciences/Math,Not applicable,Natural sciences,71,25,7,3.38 - 3.74,3.47 - 3.78,35%,28%,
Physical Sciences/Math,Not applicable,Oceanic and atmospheric sciences,18,11,7,3.22 - 3.81,3.02 - 3.32,61%,64%,
Physical Sciences/Math,Not applicable,Pharmacological chemistry,57,26,11,3.33 - 3.81,3.14 - 3.74,46%,42%,
Physical Sciences/Math,Not applicable,Physics,126,67,8,3.50 - 3.84,3.25 - 3.73,53%,12%,
Physical Sciences/Math,Not applicable,Probability and statistics,218,120,23,3.70 - 3.98,3.54 - 3.79,55%,19%,
Public Health,Not applicable,Public health,143,49,28,3.43 - 3.70,3.40 - 3.66,34%,57%,
Social Sciences,Not applicable,Anthropology(concentration in sociocultral anthropology),191,106,20,3.48 - 3.84,3.14 - 3.54,55%,19%,
Social Sciences,Not applicable,Chinese studies,78,36,8,3.54 - 3.92,3.12 - 3.70,46%,22%,
Social Sciences,Not applicable,Economics,"1,947",814,286,3.55 - 3.93,3.43 - 3.87,42%,35%,
Social Sciences,Not applicable,Ethnic studies,45,18,3,3.25 - 3.66,masked,40%,17%,
Social Sciences,Not applicable,Japanese studies,77,47,12,3.34 - 3.75,3.16 - 3.50,61%,26%,
Social Sciences,Not applicable,Political science,592,379,90,3.46 - 3.86,3.12 - 3.62,64%,24%,
Social Sciences,Not applicable,Political science - american politics,48,26,11,3.35 - 3.76,3.10 - 3.41,54%,42%,
Social Sciences,Not applicable,Political science - international relations,192,120,45,3.44 - 3.84,3.22 - 3.65,63%,38%,
Social Sciences,Not applicable,Political science - public law,138,79,29,3.30 - 3.69,3.12 - 3.56,57%,37%,
Social Sciences,Not applicable,Political science - public policy,75,40,9,3.37 - 3.83,3.04 - 3.40,53%,23%,
Social Sciences,Not applicable,Pre-human development,82,42,16,3.25 - 3.64,3.19 - 3.54,51%,38%,
Social Sciences,Not applicable,Psychology,858,396,135,3.42 - 3.88,3.29 - 3.78,46%,34%,
Social Sciences,Not applicable,Psychology with a specialization in clinical psychology,95,41,20,3.34 - 3.83,3.33 - 3.64,43%,49%,
Social Sciences,Not applicable,Psychology with a specialization in cognitive psychology,43,23,11,3.37 - 3.84,3.19 - 3.57,53%,48%,
Social Sciences,Not applicable,Psychology with a specialization in developmental psychology,24,7,4,3.28 - 3.59,masked,29%,57%,
Social Sciences,Not applicable,Psychology with a specialization in human health,40,26,10,3.38 - 3.76,3.35 - 3.73,65%,38%,
Social Sciences,Not applicable,Psychology with a specialization in social psychology,59,17,6,3.45 - 3.80,3.47 - 3.64,29%,35%,
Social Sciences,Not applicable,Sociology,690,398,79,3.35 - 3.88,3.09 - 3.70,58%,20%,
Social Sciences,Not applicable,Sociology - culture and communications,62,29,7,3.40 - 3.73,3.22 - 3.69,47%,24%,
Social Sciences,Not applicable,Sociology - economy and society,50,31,6,3.39 - 3.79,3.13 - 3.62,62%,19%,
Social Sciences,Not applicable,Sociology - law and society,152,94,21,3.36 - 3.81,3.15 - 3.64,62%,22%,
Social Sciences,Not applicable,Sociology - science and medicine,52,39,12,3.29 - 3.79,3.03 - 3.48,75%,31%,
Social Sciences,Not applicable,Sociology - social inequality,37,22,7,3.26 - 3.75,3.37 - 3.72,59%,32%,
Social Sciences,Not applicable,Urban studies & planning,74,43,8,3.56 - 3.83,3.06 - 3.30,58%,19%,
Unknown,Not applicable,Invalid ccm combination,448,181,68,3.30 - 3.82,3.19 - 3.72,40%,38%,
