Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Arts & Humanities,College Of Letters & science,Philosophy,297,184,102,3.30 - 3.76,3.30 - 3.72,62%,55%,
Arts & Humanities,College Of Letters & science,Pre-history,412,267,208,3.44 - 3.82,3.43 - 3.80,65%,78%,
Arts & Humanities,College Of Letters & science,Spanish,69,50,29,3.26 - 3.75,3.25 - 3.64,72%,58%,
Arts & Humanities,College Of Letters & science,Spanish & linguistics,9,7,4,3.34 - 3.85,masked,78%,57%,
Arts & Humanities,College Of Letters & science,Study of religion,21,9,4,3.39 - 3.79,masked,43%,44%,
Arts & Humanities,School Of The arts & architecture,Art,195,24,21,3.35 - 3.76,3.35 - 3.76,12%,88%,
Arts & Humanities,School Of The arts & architecture,Design media arts,180,4,4,masked,masked,2%,100%,
Arts & Humanities,School Of The arts & architecture,Ethnomusicology,37,13,11,3.46 - 3.90,3.32 - 3.90,35%,85%,
Arts & Humanities,School Of The arts & architecture,Music,101,13,11,3.42 - 3.78,3.30 - 3.70,13%,85%,
Arts & Humanities,School Of The arts & architecture,World arts & culture,35,10,9,3.40 - 3.73,3.35 - 3.67,29%,90%,
Arts & Humanities,"School Of Theater, film and television",Film & television,584,18,12,3.62 - 3.90,3.58 - 3.91,3%,67%,
Arts & Humanities,"School Of Theater, film and television",Theater,215,10,7,3.16 - 3.97,3.18 - 3.86,5%,70%,
Business,College Of Letters & science,Pre-business economics,"2,011",241,148,3.92 - 4.00,3.92 - 4.00,12%,61%,
Computer Science,School Of Engineering & applied sci,Computer science,641,38,20,3.82 - 4.00,3.66 - 4.00,6%,53%,
Engineering,School Of Engineering & applied sci,Aerospace engineering,98,19,12,3.71 - 3.94,3.79 - 3.94,19%,63%,
Engineering,School Of Engineering & applied sci,Bioengineering,157,18,9,3.89 - 4.00,3.75 - 3.95,11%,50%,
Engineering,School Of Engineering & applied sci,Chemical engineering,282,24,10,3.92 - 4.00,3.94 - 4.00,9%,42%,
Engineering,School Of Engineering & applied sci,Civil engineering,227,31,12,3.79 - 3.95,3.77 - 3.90,14%,39%,
Engineering,School Of Engineering & applied sci,Computer science & engineering,304,35,13,3.89 - 4.00,3.80 - 3.94,12%,37%,
Engineering,School Of Engineering & applied sci,Electrical engineering,382,66,35,3.81 - 4.00,3.74 - 3.95,17%,53%,
Engineering,School Of Engineering & applied sci,Materials engineering,61,7,3,3.76 - 3.98,masked,11%,43%,
Engineering,School Of Engineering & applied sci,Mechanical engineering,466,105,49,3.76 - 3.94,3.72 - 3.90,23%,47%,
Life Sciences,College Of Letters & science,Biochemistry,454,122,63,3.63 - 3.90,3.63 - 3.89,27%,52%,
Life Sciences,College Of Letters & science,Biology,846,145,76,3.62 - 3.86,3.62 - 3.85,17%,52%,
Life Sciences,College Of Letters & science,Environmental science,93,25,8,3.52 - 3.81,3.47 - 3.67,27%,32%,
Life Sciences,College Of Letters & science,"Molecular, cell, & developmental biology",150,70,35,3.63 - 3.94,3.60 - 3.92,47%,50%,
Life Sciences,College Of Letters & science,Neuroscience,167,58,36,3.56 - 3.87,3.58 - 3.84,35%,62%,
Life Sciences,College Of Letters & science,Physiological science,128,32,24,3.60 - 3.87,3.60 - 3.87,25%,75%,
Life Sciences,College Of Letters & science,Pre-microbiology - immunology - molecular genetics,132,42,30,3.69 - 3.92,3.70 - 3.90,32%,71%,
Nursing,School Of Nursing,Nursing - four year program,151,11,10,3.59 - 3.95,3.75 - 3.95,7%,91%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,12,6,3,3.41 - 3.52,masked,50%,50%,
Other/Interdisciplinary,College Of Letters & science,Communication studies,953,96,67,3.87 - 4.00,3.88 - 4.00,10%,70%,
Other/Interdisciplinary,College Of Letters & science,Pre human biology and society,125,6,4,3.85 - 3.91,masked,5%,67%,
Other/Interdisciplinary,College Of Letters & science,Pre-cognitive science,103,40,22,3.59 - 3.87,3.48 - 3.80,39%,55%,
Other/Interdisciplinary,College Of Letters & science,Pre-global studies,146,41,15,3.73 - 3.92,3.76 - 3.91,28%,37%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,45,13,6,3.53 - 3.85,3.53 - 3.60,29%,46%,
Physical Sciences/Math,College Of Letters & science,"Atmospheric, ocean and environmental science",13,4,4,masked,masked,31%,100%,
Physical Sciences/Math,College Of Letters & science,Chemistry,300,114,54,3.54 - 3.87,3.50 - 3.85,38%,47%,
Physical Sciences/Math,College Of Letters & science,Chemistry - material science,28,8,3,3.55 - 3.95,masked,29%,38%,
Physical Sciences/Math,College Of Letters & science,Geology,38,10,5,3.32 - 3.68,3.22 - 3.44,26%,50%,
Physical Sciences/Math,College Of Letters & science,Physics,176,79,28,3.55 - 3.91,3.46 - 3.78,45%,35%,
Physical Sciences/Math,College Of Letters & science,Pre-applied mathematics,128,56,27,3.51 - 3.90,3.39 - 3.83,44%,48%,
Physical Sciences/Math,College Of Letters & science,Pre-financial actuarial mathematics,145,60,39,3.66 - 3.95,3.60 - 3.82,41%,65%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,175,86,39,3.51 - 3.91,3.37 - 3.81,49%,45%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,37,15,9,3.48 - 3.92,3.47 - 3.82,41%,60%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,18,8,4,3.88 - 4.00,masked,44%,50%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/applied science,33,16,7,3.55 - 3.90,3.38 - 3.88,48%,44%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,193,93,53,3.62 - 3.92,3.50 - 3.90,48%,57%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics,110,73,49,3.60 - 3.84,3.59 - 3.81,66%,67%,
Social Sciences,College Of Letters & science,African-american studies,56,32,20,3.03 - 3.42,2.94 - 3.32,57%,63%,
Social Sciences,College Of Letters & science,American indian studies,11,6,5,3.10 - 3.46,3.35 - 3.48,55%,83%,
Social Sciences,College Of Letters & science,Anthropology,477,279,208,3.38 - 3.73,3.31 - 3.65,58%,75%,
Social Sciences,College Of Letters & science,Asian american studies,47,20,13,3.13 - 3.54,3.15 - 3.58,43%,65%,
Social Sciences,College Of Letters & science,Asian humanities,16,9,7,3.36 - 3.70,3.33 - 3.66,56%,78%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,63,30,23,3.03 - 3.50,3.03 - 3.42,48%,77%,
Social Sciences,College Of Letters & science,Gender studies,140,89,64,3.22 - 3.68,3.20 - 3.63,64%,72%,
Social Sciences,College Of Letters & science,Geography,74,45,28,3.43 - 3.87,3.37 - 3.83,61%,62%,
Social Sciences,College Of Letters & science,Geography/environmental studies,69,38,22,3.60 - 3.83,3.58 - 3.82,55%,58%,
Social Sciences,College Of Letters & science,Iranian studies,7,5,5,3.33 - 3.83,3.33 - 3.83,71%,100%,
Social Sciences,College Of Letters & science,Middle eastern studies,24,11,7,3.09 - 3.42,3.06 - 3.27,46%,64%,
Social Sciences,College Of Letters & science,Pre international development studies,183,44,26,3.78 - 3.91,3.76 - 3.93,24%,59%,
Social Sciences,College Of Letters & science,Pre-african and middle eastern studies,7,4,3,masked,masked,57%,75%,
Social Sciences,College Of Letters & science,Pre-asian studies,76,46,31,3.46 - 3.72,3.51 - 3.69,61%,67%,
Social Sciences,College Of Letters & science,Pre-economics,"1,221",183,91,3.82 - 4.00,3.82 - 4.00,15%,50%,
Social Sciences,College Of Letters & science,Pre-european studies,12,9,7,3.12 - 3.61,3.28 - 3.60,75%,78%,
Social Sciences,College Of Letters & science,Pre-latin american studies,29,18,12,3.31 - 3.78,3.24 - 3.65,62%,67%,
Social Sciences,College Of Letters & science,Pre-political science,889,334,180,3.63 - 3.87,3.62 - 3.80,38%,54%,
Social Sciences,College Of Letters & science,Pre-psychobiology,123,30,27,3.53 - 3.88,3.54 - 3.80,24%,90%,
Social Sciences,College Of Letters & science,Pre-psychology,"1,569",330,225,3.74 - 4.00,3.74 - 3.94,21%,68%,
Social Sciences,College Of Letters & science,Pre-sociology,880,358,250,3.57 - 3.86,3.57 - 3.83,41%,70%,
Social Sciences,College Of Letters & science,Spanish and community and culture,17,10,4,3.21 - 3.45,masked,59%,40%,
Undeclared,College Of Letters & science,Undeclared - social science,5,4,4,masked,masked,80%,100%,
