Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Engineering,Not applicable,Electrical engineering - bs,417,174,61,3.51 - 3.88,3.38 - 3.68,42%,35%,
Engineering,Not applicable,Engineering physics,6,6,6,3.33 - 3.63,3.33 - 3.63,100%,100%,
Engineering,Not applicable,Environmental engineering,55,27,7,3.51 - 3.92,3.47 - 3.66,49%,26%,
Engineering,Not applicable,Mechanical engineering,567,126,32,3.68 - 4.00,3.63 - 3.90,22%,25%,
Engineering,Not applicable,Nanoengineering,32,19,12,3.33 - 3.72,3.29 - 3.78,59%,63%,
Engineering,Not applicable,Structural engineering,151,64,18,3.38 - 3.84,3.24 - 3.56,42%,28%,
Life Sciences,Not applicable,Biochemistry & cell biology,420,240,86,3.34 - 3.82,3.16 - 3.72,57%,36%,
Life Sciences,Not applicable,Bioengineering - bioinformatics,14,9,5,3.54 - 3.77,3.54 - 3.84,64%,56%,
Life Sciences,Not applicable,Biology,554,237,80,3.31 - 3.80,3.24 - 3.72,43%,34%,
Life Sciences,Not applicable,"Ecology, behavior & evolution",61,28,4,3.37 - 3.77,masked,46%,14%,
Life Sciences,Not applicable,Environmental systems - earth sciences,66,35,6,3.26 - 3.80,3.26 - 3.31,53%,17%,
Life Sciences,Not applicable,"Environmental systems - ecology, behavior, evolution",55,34,12,3.33 - 3.69,3.31 - 3.66,62%,35%,
Life Sciences,Not applicable,Environmental systems - environmental chemistry,18,13,4,3.07 - 3.75,masked,72%,31%,
Life Sciences,Not applicable,Environmental systems - environmental policy,61,36,10,3.11 - 3.58,2.90 - 3.44,59%,28%,
Life Sciences,Not applicable,Human biology,423,200,74,3.33 - 3.79,3.23 - 3.74,47%,37%,
Life Sciences,Not applicable,Marine biology,107,61,33,3.19 - 3.58,3.14 - 3.60,57%,54%,
Life Sciences,Not applicable,Microbiology,109,59,25,3.36 - 3.77,3.16 - 3.52,54%,42%,
Life Sciences,Not applicable,Molecular biology,110,49,18,3.25 - 3.82,3.17 - 3.77,45%,37%,
Life Sciences,Not applicable,Physiology & neuroscience,201,92,35,3.38 - 3.86,3.22 - 3.54,46%,38%,
Other Health Science,Not applicable,Global health,71,54,26,3.08 - 3.66,3.08 - 3.56,76%,48%,
Other/Interdisciplinary,Not applicable,Cognitive and behavioral neuroscience,85,39,19,3.22 - 3.71,3.21 - 3.69,46%,49%,
Other/Interdisciplinary,Not applicable,Cognitive science,207,165,75,3.22 - 3.80,3.06 - 3.62,80%,45%,
Other/Interdisciplinary,Not applicable,Communication arts,"1,094",733,204,3.28 - 3.79,3.18 - 3.68,67%,28%,
Other/Interdisciplinary,Not applicable,Interdisciplinary computer & the arts,12,6,4,3.19 - 3.54,masked,50%,67%,
Other/Interdisciplinary,Not applicable,International studies - anthropology,11,6,3,3.09 - 3.85,masked,55%,50%,
Other/Interdisciplinary,Not applicable,International studies - economics,178,122,43,3.31 - 3.78,3.33 - 3.65,69%,35%,
Other/Interdisciplinary,Not applicable,International studies - international business,505,319,128,3.31 - 3.82,3.22 - 3.74,63%,40%,
Other/Interdisciplinary,Not applicable,International studies - linguistics,28,14,5,3.44 - 3.97,3.11 - 3.82,50%,36%,
Other/Interdisciplinary,Not applicable,International studies - political science,86,61,18,3.35 - 3.87,3.18 - 3.72,71%,30%,
Other/Interdisciplinary,Not applicable,Pre-mathematics - computer science,146,101,41,3.39 - 3.88,3.28 - 3.79,69%,41%,
Physical Sciences/Math,Not applicable,Applied mathematics,204,130,37,3.50 - 3.93,3.33 - 3.76,64%,28%,
Physical Sciences/Math,Not applicable,Chemistry,276,160,47,3.31 - 3.83,3.20 - 3.68,58%,29%,
Physical Sciences/Math,Not applicable,Chemistry - biochemistry,168,104,44,3.39 - 3.82,3.25 - 3.58,62%,42%,
Physical Sciences/Math,Not applicable,Earth sciences,37,26,9,3.20 - 3.61,3.16 - 3.58,70%,35%,
Physical Sciences/Math,Not applicable,Mathematics,255,149,40,3.40 - 3.84,3.19 - 3.62,58%,27%,
Physical Sciences/Math,Not applicable,Mathematics - applied science,33,15,5,3.50 - 3.80,3.52 - 3.80,45%,33%,
Physical Sciences/Math,Not applicable,Mathematics/economics,182,84,17,3.66 - 3.92,3.53 - 3.81,46%,20%,
Physical Sciences/Math,Not applicable,Natural sciences,56,23,4,3.32 - 3.72,masked,41%,17%,
Physical Sciences/Math,Not applicable,Pharmacological chemistry,90,53,20,3.36 - 3.82,3.17 - 3.57,59%,38%,
Physical Sciences/Math,Not applicable,Physics,139,74,14,3.38 - 3.91,3.11 - 3.54,53%,19%,
Physical Sciences/Math,Not applicable,Probability and statistics,199,119,18,3.52 - 3.98,3.32 - 3.66,60%,15%,
Public Health,Not applicable,Public health,163,83,23,3.50 - 3.83,3.43 - 3.76,51%,28%,
Social Sciences,Not applicable,Anthropology,183,135,38,3.14 - 3.73,3.13 - 3.50,74%,28%,
Social Sciences,Not applicable,Anthropology(concentration in sociocultral anthropology),181,139,30,3.24 - 3.78,3.10 - 3.60,77%,22%,
Social Sciences,Not applicable,Chinese studies,108,54,13,3.19 - 3.83,3.23 - 3.69,50%,24%,
Social Sciences,Not applicable,Economics,"1,927","1,020",292,3.52 - 3.92,3.39 - 3.83,53%,29%,
Social Sciences,Not applicable,Political science,521,403,105,3.24 - 3.80,3.11 - 3.58,77%,26%,
Social Sciences,Not applicable,Political science - american politics,44,32,9,3.21 - 3.66,3.01 - 3.35,73%,28%,
Social Sciences,Not applicable,Political science - international relations,206,149,47,3.23 - 3.78,3.12 - 3.53,72%,32%,
Social Sciences,Not applicable,Political science - political theory,21,17,3,3.46 - 3.75,masked,81%,18%,
Social Sciences,Not applicable,Political science - public law,121,79,20,3.21 - 3.72,3.21 - 3.44,65%,25%,
Social Sciences,Not applicable,Political science - public policy,72,54,11,3.19 - 3.79,2.89 - 3.47,75%,20%,
Social Sciences,Not applicable,Pre-human development,85,58,22,3.04 - 3.70,2.77 - 3.41,68%,38%,
Social Sciences,Not applicable,Psychology,792,435,130,3.32 - 3.85,3.23 - 3.65,55%,30%,
Social Sciences,Not applicable,Psychology with a specialization in clinical psychology,105,42,14,3.23 - 3.76,3.10 - 3.61,40%,33%,
Social Sciences,Not applicable,Psychology with a specialization in cognitive psychology,35,15,6,3.31 - 3.72,3.18 - 3.64,43%,40%,
Social Sciences,Not applicable,Psychology with a specialization in developmental psychology,36,13,3,3.32 - 3.68,masked,36%,23%,
Social Sciences,Not applicable,Psychology with a specialization in human health,44,21,6,3.23 - 3.57,3.24 - 3.46,48%,29%,
Social Sciences,Not applicable,Psychology with a specialization in social psychology,61,22,10,3.14 - 3.85,3.13 - 3.87,36%,45%,
Social Sciences,Not applicable,Sociology,627,458,91,3.21 - 3.81,3.00 - 3.51,73%,20%,
Social Sciences,Not applicable,Sociology - culture and communications,62,41,7,3.26 - 3.75,2.99 - 3.32,66%,17%,
Social Sciences,Not applicable,Sociology - economy and society,44,32,7,3.09 - 3.69,3.35 - 3.55,73%,22%,
Social Sciences,Not applicable,Sociology - international studies,22,16,5,3.43 - 3.89,3.36 - 3.67,73%,31%,
Social Sciences,Not applicable,Sociology - law and society,136,90,18,3.20 - 3.70,3.22 - 3.74,66%,20%,
Social Sciences,Not applicable,Sociology - science and medicine,46,37,15,3.13 - 3.71,3.07 - 3.66,80%,41%,
Social Sciences,Not applicable,Sociology - social inequality,39,25,3,3.26 - 3.65,masked,64%,12%,
Social Sciences,Not applicable,Third world studies,13,10,5,3.23 - 3.63,3.08 - 3.47,77%,50%,
Social Sciences,Not applicable,Urban studies & planning,78,50,11,3.24 - 3.80,2.81 - 3.34,64%,22%,
Undeclared,Not applicable,Undeclared,30,29,10,3.20 - 3.66,3.15 - 3.44,97%,34%,
