Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,86,45,25,3.43 - 3.85,3.38 - 3.85,52%,56%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,46,22,7,3.46 - 3.87,3.44 - 3.69,48%,32%,
Physical Sciences/Math,College Of Letters & science,Chemistry,342,175,98,3.42 - 3.80,3.37 - 3.72,51%,56%,
Physical Sciences/Math,College Of Letters & science,Chemistry - material science,19,9,4,3.50 - 3.84,masked,47%,44%,
Physical Sciences/Math,College Of Letters & science,Geology,27,6,3,3.40 - 3.78,masked,22%,50%,
Physical Sciences/Math,College Of Letters & science,Mathematics,182,92,59,3.37 - 3.88,3.35 - 3.81,51%,64%,
Physical Sciences/Math,College Of Letters & science,Mathematics - applied science,178,78,53,3.56 - 3.88,3.53 - 3.86,44%,68%,
Physical Sciences/Math,College Of Letters & science,Mathematics for teaching,38,9,3,3.45 - 3.65,masked,24%,33%,
Physical Sciences/Math,College Of Letters & science,Mathematics/economics,252,147,110,3.53 - 3.84,3.52 - 3.80,58%,75%,
Physical Sciences/Math,College Of Letters & science,Physics,146,72,32,3.54 - 3.90,3.52 - 3.83,49%,44%,
Physical Sciences/Math,College Of Letters & science,Statistics,64,34,16,3.60 - 3.91,3.52 - 3.80,53%,47%,
Social Sciences,College Of Letters & science,African-american studies,54,25,20,3.18 - 3.59,3.11 - 3.56,46%,80%,
Social Sciences,College Of Letters & science,American indian studies,15,9,8,3.21 - 3.43,3.19 - 3.39,60%,89%,
Social Sciences,College Of Letters & science,Anthropology,593,350,237,3.38 - 3.78,3.36 - 3.73,59%,68%,
Social Sciences,College Of Letters & science,Asian american studies,56,20,16,3.21 - 3.53,3.19 - 3.49,36%,80%,
Social Sciences,College Of Letters & science,Asian humanities,9,5,4,3.38 - 3.59,masked,56%,80%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,60,34,24,3.13 - 3.41,3.13 - 3.40,57%,71%,
Social Sciences,College Of Letters & science,Gender studies,143,74,56,3.26 - 3.69,3.20 - 3.60,52%,76%,
Social Sciences,College Of Letters & science,Geography,78,44,27,3.28 - 3.83,3.31 - 3.75,56%,61%,
Social Sciences,College Of Letters & science,Geography/environmental studies,58,38,25,3.36 - 3.80,3.34 - 3.77,66%,66%,
Social Sciences,College Of Letters & science,Iranian studies,17,9,6,3.14 - 3.55,3.12 - 3.51,53%,67%,
Social Sciences,College Of Letters & science,Pre international development studies,175,44,23,3.76 - 4.00,3.73 - 3.95,25%,52%,
Social Sciences,College Of Letters & science,Pre-african and middle eastern studies,35,14,7,3.33 - 3.58,3.30 - 3.54,40%,50%,
Social Sciences,College Of Letters & science,Pre-asian studies,94,48,30,3.39 - 3.77,3.40 - 3.73,51%,63%,
Social Sciences,College Of Letters & science,Pre-economics,"1,044",180,64,3.88 - 4.00,3.87 - 4.00,17%,36%,
Social Sciences,College Of Letters & science,Pre-latin american studies,25,7,5,3.30 - 3.58,3.20 - 3.48,28%,71%,
Social Sciences,College Of Letters & science,Pre-political science,902,328,178,3.66 - 3.90,3.66 - 3.87,36%,54%,
Social Sciences,College Of Letters & science,Pre-psychobiology,132,31,26,3.52 - 3.82,3.48 - 3.81,23%,84%,
Social Sciences,College Of Letters & science,Pre-psychology,"1,704",389,267,3.74 - 3.94,3.73 - 3.93,23%,69%,
Social Sciences,College Of Letters & science,Pre-sociology,676,176,123,3.54 - 3.86,3.52 - 3.81,26%,70%,
Undeclared,College Of Letters & science,Undeclared - social science,5,4,3,masked,masked,80%,75%,
