Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Physical Sciences/Math,School Of Physical sciences,Applied physics,66,37,9,3.30 - 3.67,3.19 - 3.44,56%,24%,
Physical Sciences/Math,School Of Physical sciences,Chemistry,494,229,61,3.45 - 3.84,3.39 - 3.61,46%,27%,
Physical Sciences/Math,School Of Physical sciences,Earth system science,67,21,5,3.38 - 3.84,3.25 - 3.48,31%,24%,
Physical Sciences/Math,School Of Physical sciences,Mathematics,646,267,46,3.66 - 3.94,3.49 - 3.73,41%,17%,
Physical Sciences/Math,School Of Physical sciences,Physics,170,100,18,3.40 - 3.83,3.17 - 3.51,59%,18%,
Public Health,School Of Public health,Public health policy,103,67,19,3.30 - 3.69,3.08 - 3.76,65%,28%,
Public Health,School Of Public health,Public health sciences,304,104,42,3.38 - 3.73,3.35 - 3.61,34%,40%,
Social Sciences,School Of Humanities,Asian american studies,47,11,4,3.44 - 3.76,masked,23%,36%,
Social Sciences,School Of Humanities,Chinese studies,47,27,7,3.33 - 3.88,3.22 - 3.82,57%,26%,
Social Sciences,School Of Humanities,East asian cultures,129,64,14,3.61 - 3.90,3.44 - 3.85,50%,22%,
Social Sciences,School Of Humanities,Gender and sexuality studies,50,26,5,3.32 - 3.74,3.23 - 3.33,52%,19%,
Social Sciences,School Of Social sciences,Anthropology,301,184,23,3.31 - 3.73,3.18 - 3.63,61%,13%,
Social Sciences,School Of Social sciences,Economics,"1,001",372,61,3.63 - 3.92,3.53 - 3.83,37%,16%,
Social Sciences,School Of Social sciences,Political science,768,471,64,3.39 - 3.83,3.26 - 3.62,61%,14%,
Social Sciences,School Of Social sciences,Psychology,"1,414",795,162,3.37 - 3.81,3.32 - 3.66,56%,20%,
Social Sciences,School Of Social sciences,Quantitative economics,40,19,3,3.66 - 3.94,masked,48%,16%,
Social Sciences,School Of Social sciences,Social policy and public service,63,30,11,3.32 - 3.61,3.40 - 3.58,48%,37%,
Social Sciences,School Of Social sciences,Sociology,868,487,98,3.35 - 3.82,3.24 - 3.62,56%,20%,
Social Sciences,Social Ecology,"Criminolgy, law & society",343,192,108,3.35 - 3.76,3.33 - 3.75,56%,56%,
Social Sciences,Social Ecology,Psychology & social behavior,663,518,316,3.32 - 3.74,3.30 - 3.68,78%,61%,
Social Sciences,Social Ecology,Urban studies,49,29,9,3.33 - 3.85,3.27 - 3.68,59%,31%,
Undeclared,Unaffiliated,Undeclared,48,18,14,3.55 - 3.87,3.45 - 3.64,38%,78%,
