Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Engineering,School Of Engineering & applied sci,Aerospace engineering,177,26,12,3.85 - 4.00,3.75 - 3.92,15%,46%,
Engineering,School Of Engineering & applied sci,Bioengineering,150,16,10,3.89 - 4.00,3.90 - 3.98,11%,63%,
Engineering,School Of Engineering & applied sci,Chemical engineering,114,17,8,3.87 - 4.00,3.85 - 3.94,15%,47%,
Engineering,School Of Engineering & applied sci,Civil engineering,207,28,7,3.82 - 4.00,3.78 - 3.93,14%,25%,
Engineering,School Of Engineering & applied sci,Computer engineering,186,22,9,3.91 - 4.00,3.90 - 4.00,12%,41%,
Engineering,School Of Engineering & applied sci,Computer science & engineering,311,38,13,3.96 - 4.00,3.95 - 4.00,12%,34%,
Engineering,School Of Engineering & applied sci,Electrical engineering,314,100,62,3.88 - 4.00,3.87 - 4.00,32%,62%,
Engineering,School Of Engineering & applied sci,Mechanical engineering,530,77,27,3.89 - 4.00,3.87 - 3.97,15%,35%,
Life Sciences,College Of Letters & science,Biochemistry,286,110,66,3.78 - 3.95,3.78 - 3.95,38%,60%,
Life Sciences,College Of Letters & science,Biology,"1,051",229,141,3.75 - 4.00,3.73 - 3.96,22%,62%,
Life Sciences,College Of Letters & science,"Ecology, behavior & evolution",46,9,4,3.34 - 3.93,masked,20%,44%,
Life Sciences,College Of Letters & science,Environmental science,137,46,26,3.50 - 3.84,3.50 - 3.83,34%,57%,
Life Sciences,College Of Letters & science,Microbiology - immunology - molecular genetics,145,56,30,3.70 - 3.93,3.57 - 3.90,39%,54%,
Life Sciences,College Of Letters & science,"Molecular, cell, & developmental biology",169,72,42,3.80 - 4.00,3.80 - 4.00,43%,58%,
Life Sciences,College Of Letters & science,Neuroscience,192,48,32,3.68 - 3.98,3.68 - 3.98,25%,67%,
Life Sciences,College Of Letters & science,Physiological science,153,35,27,3.68 - 3.95,3.66 - 3.90,23%,77%,
Life Sciences,College Of Letters & science,Pre-computational & systems biology,28,9,6,3.52 - 3.77,3.55 - 3.74,32%,67%,
Nursing,School Of Nursing,Nursing - four year program,330,26,26,3.81 - 3.96,3.81 - 3.96,8%,100%,
Other/Interdisciplinary,College Of Letters & science,Applied linguistics,20,13,8,3.68 - 4.00,3.74 - 4.00,65%,62%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,18,8,4,3.83 - 4.00,masked,44%,50%,
Other/Interdisciplinary,College Of Letters & science,Communication,"1,073",126,96,3.95 - 4.00,3.95 - 4.00,12%,76%,
Other/Interdisciplinary,College Of Letters & science,Geography/environmental studies,64,33,13,3.66 - 3.90,3.63 - 3.90,52%,39%,
Other/Interdisciplinary,College Of Letters & science,Pre human biology and society,199,54,40,3.82 - 4.00,3.81 - 4.00,27%,74%,
Other/Interdisciplinary,College Of Letters & science,Pre-cognitive science,261,89,54,3.78 - 4.00,3.77 - 4.00,34%,61%,
Other/Interdisciplinary,College Of Letters & science,Pre-global studies,144,58,34,3.63 - 3.95,3.70 - 3.95,40%,59%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,52,20,9,3.65 - 3.98,3.64 - 4.00,38%,45%,
Physical Sciences/Math,College Of Letters & science,Chemistry,196,71,26,3.68 - 3.94,3.60 - 3.91,36%,37%,
Physical Sciences/Math,College Of Letters & science,Earth and environmental science,58,14,3,3.52 - 3.77,masked,24%,21%,
Physical Sciences/Math,College Of Letters & science,Geology,19,10,4,3.66 - 3.86,masked,53%,40%,
Physical Sciences/Math,College Of Letters & science,Physics,145,50,16,3.75 - 3.99,3.75 - 3.91,34%,32%,
Physical Sciences/Math,College Of Letters & science,Pre-applied mathematics,200,81,35,3.84 - 3.98,3.87 - 3.98,41%,43%,
Physical Sciences/Math,College Of Letters & science,Pre-data theory,303,118,66,3.86 - 4.00,3.82 - 4.00,39%,56%,
Physical Sciences/Math,College Of Letters & science,Pre-financial actuarial mathematics,61,22,16,3.84 - 4.00,3.85 - 3.97,36%,73%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,184,61,23,3.80 - 4.00,3.85 - 3.98,33%,38%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,18,6,3,3.65 - 3.82,masked,33%,50%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,147,73,36,3.81 - 3.98,3.81 - 3.97,50%,49%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/applied science,26,9,7,3.82 - 3.95,3.62 - 3.90,35%,78%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,135,51,37,3.87 - 4.00,3.88 - 4.00,38%,73%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics and data science,198,69,27,3.85 - 4.00,3.85 - 4.00,35%,39%,
Public Admin,College Of Letters & science,Pre-public affairs,87,33,23,3.62 - 3.93,3.56 - 3.94,38%,70%,
Social Sciences,College Of Letters & science,African american studies,41,19,11,3.43 - 3.80,3.43 - 3.77,46%,58%,
Social Sciences,College Of Letters & science,American indian studies,16,10,8,3.35 - 3.63,3.32 - 3.69,63%,80%,
Social Sciences,College Of Letters & science,Anthropology,337,195,103,3.47 - 3.91,3.48 - 3.92,58%,53%,
Social Sciences,College Of Letters & science,Asian american studies,42,15,9,3.65 - 4.00,3.46 - 4.00,36%,60%,
Social Sciences,College Of Letters & science,Asian humanities,42,15,6,3.76 - 3.98,3.81 - 3.93,36%,40%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,25,10,3,3.40 - 3.83,masked,40%,30%,
Social Sciences,College Of Letters & science,Gender studies,124,64,44,3.58 - 3.91,3.58 - 3.90,52%,69%,
Social Sciences,College Of Letters & science,Geography,68,36,17,3.59 - 3.95,3.58 - 3.93,53%,47%,
Social Sciences,College Of Letters & science,Nordic studies,9,3,3,masked,masked,33%,100%,
Social Sciences,College Of Letters & science,Pre international development studies,71,23,15,3.75 - 3.98,3.71 - 3.90,32%,65%,
Social Sciences,College Of Letters & science,Pre-asian studies,48,18,4,3.82 - 4.00,masked,38%,22%,
Social Sciences,College Of Letters & science,Pre-economics,"1,195",219,135,3.85 - 4.00,3.85 - 4.00,18%,62%,
Social Sciences,College Of Letters & science,Pre-latin american studies,9,5,4,3.61 - 3.80,masked,56%,80%,
Social Sciences,College Of Letters & science,Pre-political science,"1,135",534,340,3.71 - 3.97,3.71 - 3.94,47%,64%,
Social Sciences,College Of Letters & science,Pre-psychobiology,196,41,29,3.66 - 3.94,3.65 - 3.94,21%,71%,
Social Sciences,College Of Letters & science,Pre-psychology,"2,186",533,407,3.77 - 4.00,3.77 - 4.00,24%,76%,
Social Sciences,College Of Letters & science,Pre-sociology,"1,135",525,328,3.74 - 4.00,3.74 - 4.00,46%,62%,
Social Sciences,College Of Letters & science,Spanish and community and culture,19,13,6,3.57 - 3.83,3.56 - 3.85,68%,46%,
