Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Natural & agricultural sci,Biology,854,434,88,3.20 - 3.78,2.97 - 3.63,51%,20%,
Life Sciences,College Of Natural & agricultural sci,"Cell, molecular, & developmental biology",133,82,10,3.32 - 3.88,3.13 - 3.54,62%,12%,
Life Sciences,College Of Natural & agricultural sci,Environmental science,93,32,3,3.11 - 3.75,masked,34%,9%,
Life Sciences,College Of Natural & agricultural sci,Microbiology,65,36,8,3.21 - 3.87,2.89 - 3.61,55%,22%,
Life Sciences,College Of Natural & agricultural sci,Neuroscience,97,58,20,2.97 - 3.58,2.91 - 3.66,60%,34%,
Life Sciences,College Of Natural & agricultural sci,Plant biology,40,14,6,3.22 - 3.87,3.37 - 3.79,35%,43%,
Other/Interdisciplinary,College Of Humanities & social sci,Global studies,80,69,6,2.97 - 3.66,3.06 - 3.42,86%,9%,
Physical Sciences/Math,College Of Natural & agricultural sci,Chemistry,130,68,15,3.07 - 3.86,2.86 - 3.52,52%,22%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics,170,115,19,3.07 - 3.81,2.79 - 3.58,68%,17%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics for secondary school,16,10,3,3.20 - 3.63,masked,63%,30%,
Physical Sciences/Math,College Of Natural & agricultural sci,Physics,89,56,12,2.99 - 3.69,2.77 - 3.55,63%,21%,
Physical Sciences/Math,College Of Natural & agricultural sci,Statistics,38,23,3,3.55 - 3.94,masked,61%,13%,
Public Admin,College Of Humanities & social sci,Public service - political science,40,32,6,2.94 - 3.65,2.63 - 3.02,80%,19%,
Public Admin,School Of Public policy,Public policy,114,90,19,3.03 - 3.62,3.00 - 3.50,79%,21%,
Social Sciences,College Of Humanities & social sci,African-american studies,13,10,4,3.02 - 3.42,masked,77%,40%,
Social Sciences,College Of Humanities & social sci,Anthropology,135,113,15,3.02 - 3.71,3.08 - 3.62,84%,13%,
Social Sciences,College Of Humanities & social sci,Business economics,454,287,36,3.35 - 3.88,3.06 - 3.57,63%,13%,
Social Sciences,College Of Humanities & social sci,Economics,367,279,31,3.25 - 3.80,2.82 - 3.41,76%,11%,
Social Sciences,College Of Humanities & social sci,Economics/administrative studies,48,28,6,2.91 - 3.85,3.32 - 3.93,58%,21%,
Social Sciences,College Of Humanities & social sci,Ethnic studies,16,11,4,2.78 - 3.50,masked,69%,36%,
Social Sciences,College Of Humanities & social sci,Political science,312,262,35,3.11 - 3.78,3.08 - 3.76,84%,13%,
Social Sciences,College Of Humanities & social sci,Political science / international studies,77,57,5,3.22 - 3.75,3.25 - 3.56,74%,9%,
Social Sciences,College Of Humanities & social sci,Psychology,"1,153",498,107,3.36 - 3.84,3.31 - 3.84,43%,21%,
Social Sciences,College Of Humanities & social sci,Sociology,693,587,80,3.08 - 3.73,2.90 - 3.41,85%,14%,
Social Sciences,College Of Humanities & social sci,Sociology/administration studies,79,64,12,3.06 - 3.79,2.93 - 3.55,81%,19%,
Undeclared,College Of Natural & agricultural sci,Undeclared - life science,12,12,6,3.29 - 3.67,3.29 - 3.51,100%,50%,
