Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Social Sciences,School Of Humanities,East asian cultures,35,27,12,3.15 - 3.51,3.00 - 3.30,77%,44%,
Social Sciences,School Of Social sciences,Anthropology,237,156,23,3.20 - 3.64,3.02 - 3.59,66%,15%,
Social Sciences,School Of Social sciences,Economics,815,377,34,3.53 - 3.86,3.33 - 3.73,46%,9%,
Social Sciences,School Of Social sciences,Political science,615,400,69,3.31 - 3.73,3.10 - 3.53,65%,17%,
Social Sciences,School Of Social sciences,Psychology,"1,122",649,103,3.31 - 3.77,3.20 - 3.55,58%,16%,
Social Sciences,School Of Social sciences,Quantitative economics,50,34,5,3.45 - 3.90,3.49 - 3.90,68%,15%,
Social Sciences,School Of Social sciences,Social policy and public service,67,34,9,3.03 - 3.66,2.97 - 3.16,51%,26%,
Social Sciences,School Of Social sciences,Sociology,623,388,79,3.27 - 3.73,3.15 - 3.44,62%,20%,
Social Sciences,Social Ecology,"Criminolgy, law & society",259,138,85,3.30 - 3.67,3.31 - 3.67,53%,62%,
Social Sciences,Social Ecology,Psychology & social behavior,589,435,248,3.25 - 3.73,3.22 - 3.61,74%,57%,
Social Sciences,Social Ecology,Urban studies,51,28,6,3.40 - 3.70,3.30 - 3.54,55%,21%,
Undeclared,Unaffiliated,Undeclared,23,3,3,masked,masked,13%,100%,
