Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Business,College Of Humanities & social sci,Pre-business administration,7,7,5,3.05 - 3.71,2.77 - 3.35,100%,71%,
Business,School Of Business administration,Business administration,"1,677","1,207",319,3.08 - 3.70,2.97 - 3.51,72%,26%,
Computer Science,College Of Engineering,Computer science,"1,121",470,119,3.10 - 3.71,2.97 - 3.44,42%,25%,
Computer Science,College Of Engineering,Information sciences,42,19,6,3.16 - 3.61,2.81 - 3.34,45%,32%,
Education,School Of Education,"Education, society, and human development",81,57,17,2.79 - 3.50,2.63 - 3.02,70%,30%,
Engineering,College Of Engineering,Bioengineering,103,70,17,3.13 - 3.65,3.02 - 3.47,68%,24%,
Engineering,College Of Engineering,Chemical engineering,161,109,24,3.09 - 3.57,2.94 - 3.36,68%,22%,
Engineering,College Of Engineering,Computer engineering,167,52,14,3.07 - 3.60,3.12 - 3.46,31%,27%,
Engineering,College Of Engineering,Electrical engineering,232,98,20,3.07 - 3.67,2.94 - 3.38,42%,20%,
Engineering,College Of Engineering,Environmental engineering,59,34,11,2.96 - 3.43,3.09 - 3.50,58%,32%,
Engineering,College Of Engineering,Materials science & engineering,38,21,5,2.82 - 3.84,2.60 - 2.77,55%,24%,
Engineering,College Of Engineering,Mechanical engineering,457,174,36,3.01 - 3.62,2.88 - 3.39,38%,21%,
Life Sciences,College Of Humanities & social sci,Neuroscience,37,21,9,2.74 - 3.75,2.73 - 3.14,57%,43%,
Life Sciences,College Of Natural & agricultural sci,Biochemistry,364,249,71,2.91 - 3.70,2.78 - 3.45,68%,29%,
Life Sciences,College Of Natural & agricultural sci,Biology,801,550,126,2.97 - 3.58,2.71 - 3.37,69%,23%,
Life Sciences,College Of Natural & agricultural sci,"Cell, molecular, & developmental biology",171,111,21,3.03 - 3.55,2.97 - 3.32,65%,19%,
Life Sciences,College Of Natural & agricultural sci,Environmental science,103,52,12,2.86 - 3.40,2.82 - 3.35,50%,23%,
Life Sciences,College Of Natural & agricultural sci,Microbiology,64,50,10,2.89 - 3.56,2.82 - 3.40,78%,20%,
Life Sciences,College Of Natural & agricultural sci,Neuroscience,121,96,25,3.00 - 3.64,2.89 - 3.20,79%,26%,
Life Sciences,College Of Natural & agricultural sci,Plant biology,45,23,4,2.91 - 3.45,masked,51%,17%,
Other/Interdisciplinary,College Of Humanities & social sci,Global studies,88,77,17,2.87 - 3.53,2.64 - 3.21,88%,22%,
Physical Sciences/Math,College Of Natural & agricultural sci,Chemistry,196,135,26,3.00 - 3.60,3.01 - 3.36,69%,19%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics,255,186,34,3.06 - 3.67,2.88 - 3.40,73%,18%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics for secondary school,17,14,7,3.06 - 3.53,3.06 - 3.48,82%,50%,
Physical Sciences/Math,College Of Natural & agricultural sci,Physics,107,76,19,2.85 - 3.59,2.64 - 3.34,71%,25%,
Physical Sciences/Math,College Of Natural & agricultural sci,Statistics,72,52,3,3.11 - 3.90,masked,72%,6%,
Public Admin,College Of Humanities & social sci,Public service - political science,69,54,7,2.82 - 3.57,2.62 - 2.82,78%,13%,
Public Admin,School Of Public policy,Public policy,75,59,17,2.76 - 3.46,2.79 - 3.38,79%,29%,
Social Sciences,College Of Humanities & social sci,African-american studies,24,20,6,2.99 - 3.33,2.98 - 3.36,83%,30%,
Social Sciences,College Of Humanities & social sci,Anthropology,200,165,37,2.85 - 3.63,2.60 - 3.44,83%,22%,
Social Sciences,College Of Humanities & social sci,Asian studies,86,75,4,2.89 - 3.69,masked,87%,5%,
Social Sciences,College Of Humanities & social sci,Chicano studies,44,36,7,2.81 - 3.32,2.58 - 3.02,82%,19%,
Social Sciences,College Of Humanities & social sci,Economics,493,400,56,2.97 - 3.59,2.72 - 3.09,81%,14%,
Social Sciences,College Of Humanities & social sci,Economics/administrative studies,166,109,18,2.92 - 3.50,2.78 - 3.27,66%,17%,
Social Sciences,College Of Humanities & social sci,Ethnic studies,18,14,5,2.73 - 3.64,2.48 - 2.96,78%,36%,
Social Sciences,College Of Humanities & social sci,Gender and sexuality studies,31,28,3,2.92 - 3.32,masked,90%,11%,
Social Sciences,College Of Humanities & social sci,Latin-american studies,5,4,3,masked,masked,80%,75%,
Social Sciences,College Of Humanities & social sci,Political science,327,281,50,2.94 - 3.60,2.76 - 3.42,86%,18%,
Social Sciences,College Of Humanities & social sci,Political science / international studies,111,80,16,2.81 - 3.46,2.72 - 3.07,72%,20%,
Social Sciences,College Of Humanities & social sci,Political science/administration studies,41,33,7,3.00 - 3.57,2.73 - 3.46,80%,21%,
Social Sciences,College Of Humanities & social sci,Psychology,"1,269",747,184,2.95 - 3.57,2.76 - 3.38,59%,25%,
Social Sciences,College Of Humanities & social sci,Sociology,762,653,161,2.81 - 3.48,2.65 - 3.24,86%,25%,
Social Sciences,College Of Humanities & social sci,Sociology/administration studies,83,66,14,2.78 - 3.47,2.69 - 3.19,80%,21%,
