Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Natural & agricultural sci,Biochemistry,432,209,46,3.14 - 3.68,2.96 - 3.51,48%,22%,
Life Sciences,College Of Natural & agricultural sci,Biology,517,220,48,3.02 - 3.49,2.89 - 3.26,43%,22%,
Life Sciences,College Of Natural & agricultural sci,"Cell, molecular, & developmental biology",95,56,11,3.05 - 3.62,2.83 - 3.29,59%,20%,
Life Sciences,College Of Natural & agricultural sci,Environmental science,65,47,12,2.98 - 3.40,2.79 - 3.21,72%,26%,
Life Sciences,College Of Natural & agricultural sci,Microbiology,29,20,3,3.05 - 3.37,masked,69%,15%,
Life Sciences,College Of Natural & agricultural sci,Neuroscience,78,67,25,2.97 - 3.53,2.78 - 3.32,86%,37%,
Life Sciences,College Of Natural & agricultural sci,Plant biology,23,13,4,2.96 - 3.58,masked,57%,31%,
Other/Interdisciplinary,College Of Humanities & social sci,Global studies,64,48,9,2.98 - 3.49,2.48 - 3.00,75%,19%,
Physical Sciences/Math,College Of Natural & agricultural sci,Chemistry,164,60,7,3.03 - 3.46,2.80 - 2.96,37%,12%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics,159,121,22,3.04 - 3.72,2.80 - 3.32,76%,18%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics for secondary school,18,14,9,2.73 - 3.42,2.60 - 2.93,78%,64%,
Physical Sciences/Math,College Of Natural & agricultural sci,Physics,52,25,5,3.02 - 3.90,2.97 - 3.83,48%,20%,
Social Sciences,College Of Humanities & social sci,Anthropology,172,133,30,2.97 - 3.53,2.48 - 3.15,77%,23%,
Social Sciences,College Of Humanities & social sci,Asian studies,20,17,4,2.94 - 3.50,masked,85%,24%,
Social Sciences,College Of Humanities & social sci,Chicano studies,24,20,4,2.90 - 3.29,masked,83%,20%,
Social Sciences,College Of Humanities & social sci,Economics,292,247,31,3.03 - 3.56,2.70 - 3.21,85%,13%,
Social Sciences,College Of Humanities & social sci,Economics/administrative studies,25,23,5,2.89 - 3.43,2.75 - 2.95,92%,22%,
Social Sciences,College Of Humanities & social sci,Latin-american studies,9,7,4,2.50 - 3.23,masked,78%,57%,
Social Sciences,College Of Humanities & social sci,Political science,172,130,27,2.90 - 3.47,2.64 - 3.12,76%,21%,
Social Sciences,College Of Humanities & social sci,Political science / international studies,85,66,13,2.88 - 3.59,2.62 - 3.00,78%,20%,
Social Sciences,College Of Humanities & social sci,Political science/law & society,81,59,21,2.69 - 3.42,2.47 - 3.04,73%,36%,
Social Sciences,College Of Humanities & social sci,Psychology,710,522,139,2.93 - 3.51,2.76 - 3.29,74%,27%,
Social Sciences,College Of Humanities & social sci,Psychology and law & society,66,48,20,2.89 - 3.44,2.65 - 3.32,73%,42%,
Social Sciences,College Of Humanities & social sci,Sociology,364,279,81,2.82 - 3.36,2.72 - 3.20,77%,29%,
Social Sciences,College Of Humanities & social sci,Sociology - law and society,95,76,18,2.75 - 3.24,2.59 - 2.94,80%,24%,
Social Sciences,College Of Humanities & social sci,Sociology/administration studies,20,18,9,2.84 - 3.53,2.35 - 3.19,90%,50%,
Social Sciences,College Of Humanities & social sci,Women's studies,32,22,3,2.60 - 3.18,masked,69%,14%,
