Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 2,200,67,34,3.55 - 3.94,3.42 - 3.91,34%,51%,
Life Sciences,College Of Letters & science,Molecular & cell biology - pl2 - 3,151,50,16,3.50 - 3.82,3.25 - 3.64,33%,32%,
Life Sciences,College Of Natural resources,Conservation & resource studies,63,26,19,3.55 - 3.83,3.36 - 3.77,41%,73%,
Life Sciences,College Of Natural resources,Ecosystem management and forestry - forestry,10,7,4,3.24 - 3.63,masked,70%,57%,
Life Sciences,College Of Natural resources,Environmental economics & policy,110,33,26,3.62 - 3.92,3.58 - 3.92,30%,79%,
Life Sciences,College Of Natural resources,Environmental science,196,23,13,3.67 - 3.93,3.46 - 3.83,12%,57%,
Life Sciences,College Of Natural resources,Genetics & plant biology,43,12,8,3.39 - 3.79,3.39 - 3.82,28%,67%,
Life Sciences,College Of Natural resources,Microbial biology,86,35,15,3.53 - 3.85,3.55 - 3.74,41%,43%,
Life Sciences,College Of Natural resources,Molecular environmental biology,91,25,7,3.50 - 3.78,3.40 - 3.59,27%,28%,
Life Sciences,College Of Natural resources,Society and environment,51,31,20,3.45 - 3.86,3.42 - 3.73,61%,65%,
Other/Interdisciplinary,College Of Letters & science,Ancient egypt & near eastern art,12,3,3,masked,masked,25%,100%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,18,4,3,masked,masked,22%,75%,
Other/Interdisciplinary,College Of Letters & science,Cognitive science,177,30,20,3.71 - 3.91,3.72 - 3.91,17%,67%,
Other/Interdisciplinary,College Of Letters & science,Global studies,212,48,25,3.83 - 4.00,3.76 - 3.95,23%,52%,
Other/Interdisciplinary,College Of Letters & science,Interdisciplinary studies,90,44,33,3.52 - 3.83,3.51 - 3.83,49%,75%,
Other/Interdisciplinary,College Of Letters & science,Legal studies,114,41,28,3.50 - 3.85,3.47 - 3.86,36%,68%,
Other/Interdisciplinary,College Of Letters & science,Media studies,570,219,123,3.52 - 3.93,3.41 - 3.89,38%,56%,
Other/Interdisciplinary,College Of Natural resources,Nutritional science,90,15,10,3.64 - 3.86,3.69 - 3.81,17%,67%,
Physical Sciences/Math,College Of Chemistry,Chemical biology,162,21,11,3.87 - 4.00,3.59 - 4.00,13%,52%,
Physical Sciences/Math,College Of Chemistry,Chemistry,211,39,18,3.78 - 3.96,3.78 - 3.98,18%,46%,
Physical Sciences/Math,College Of Engineering,Materials science & engineering,44,9,7,3.87 - 4.00,3.88 - 4.00,20%,78%,
Physical Sciences/Math,College Of Letters & science,Applied mathematics,478,190,122,3.73 - 4.00,3.72 - 4.00,40%,64%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,58,21,14,3.47 - 3.94,3.49 - 3.94,36%,67%,
Physical Sciences/Math,College Of Letters & science,Chemistry,32,19,9,3.38 - 3.87,3.25 - 3.78,59%,47%,
Physical Sciences/Math,College Of Letters & science,Geology,19,4,4,masked,masked,21%,100%,
Physical Sciences/Math,College Of Letters & science,Mathematics,337,87,59,3.65 - 3.92,3.63 - 3.90,26%,68%,
Physical Sciences/Math,College Of Letters & science,Physics,184,69,43,3.43 - 3.88,3.46 - 3.90,38%,62%,
Physical Sciences/Math,College Of Letters & science,Statistics,219,71,52,3.80 - 4.00,3.78 - 3.95,32%,73%,
Public Admin,College Of Letters & science,Social welfare,89,36,24,3.47 - 3.93,3.51 - 3.95,40%,67%,
Public Health,College Of Letters & science,Public health,176,46,23,3.51 - 3.85,3.46 - 3.86,26%,50%,
Social Sciences,College Of Environmental design,Urban studies,43,4,4,masked,masked,9%,100%,
Social Sciences,College Of Letters & science,African-american studies,39,9,5,3.63 - 3.81,3.63 - 3.75,23%,56%,
Social Sciences,College Of Letters & science,American studies,33,13,10,3.47 - 3.82,3.45 - 3.63,39%,77%,
Social Sciences,College Of Letters & science,Anthropology,374,106,50,3.70 - 3.95,3.62 - 3.94,28%,47%,
Social Sciences,College Of Letters & science,Asian american and asian diaspora studies,30,7,4,3.74 - 3.97,masked,23%,57%,
Social Sciences,College Of Letters & science,Chicano studies,60,19,9,3.42 - 3.80,3.37 - 3.72,32%,47%,
Social Sciences,College Of Letters & science,Economics,"1,247",242,182,3.81 - 4.00,3.80 - 4.00,19%,75%,
Social Sciences,College Of Letters & science,Ethnic studies,54,12,11,3.40 - 3.72,3.40 - 3.72,22%,92%,
Social Sciences,College Of Letters & science,Gender & women's studies,118,25,9,3.77 - 3.95,3.81 - 4.00,21%,36%,
Social Sciences,College Of Letters & science,Political economy,149,40,25,3.71 - 3.93,3.75 - 3.93,27%,63%,
Social Sciences,College Of Letters & science,Political science,"1,114",326,178,3.74 - 4.00,3.70 - 3.93,29%,55%,
Social Sciences,College Of Letters & science,Psychology,"1,170",95,62,3.78 - 3.93,3.74 - 3.92,8%,65%,
Social Sciences,College Of Letters & science,Sociology,"1,035",256,120,3.68 - 3.94,3.55 - 3.93,25%,47%,
