Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Letters & science,Biology,877,156,80,3.68 - 3.90,3.66 - 3.89,18%,51%,
Life Sciences,College Of Letters & science,Environmental science,109,17,10,3.75 - 3.91,3.70 - 3.88,16%,59%,
Life Sciences,College Of Letters & science,"Molecular, cell, & developmental biology",176,66,34,3.67 - 3.92,3.65 - 3.93,38%,52%,
Life Sciences,College Of Letters & science,Neuroscience,159,38,27,3.69 - 3.92,3.67 - 3.86,24%,71%,
Life Sciences,College Of Letters & science,Physiological science,102,20,14,3.63 - 3.85,3.62 - 3.83,20%,70%,
Life Sciences,College Of Letters & science,Pre-microbiology - immunology - molecular genetics,127,42,23,3.68 - 3.91,3.67 - 3.79,33%,55%,
Nursing,School Of Nursing,Nursing - four year program,164,12,9,3.73 - 3.84,3.71 - 3.88,7%,75%,
Other/Interdisciplinary,College Of Letters & science,Communication studies,955,112,79,3.92 - 4.00,3.92 - 4.00,12%,71%,
Other/Interdisciplinary,College Of Letters & science,Pre human biology and society,98,9,3,3.57 - 3.87,masked,9%,33%,
Other/Interdisciplinary,College Of Letters & science,Pre-cognitive science,146,51,25,3.65 - 3.90,3.56 - 3.88,35%,49%,
Other/Interdisciplinary,College Of Letters & science,Pre-global studies,168,50,23,3.79 - 3.97,3.83 - 3.95,30%,46%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,47,11,3,3.83 - 3.98,masked,23%,27%,
Physical Sciences/Math,College Of Letters & science,Chemistry,299,88,43,3.71 - 3.93,3.69 - 3.94,29%,49%,
Physical Sciences/Math,College Of Letters & science,Chemistry - material science,22,10,5,3.73 - 3.90,3.74 - 4.00,45%,50%,
Physical Sciences/Math,College Of Letters & science,Mathematics/atmospheric and ocean sciences,11,3,3,masked,masked,27%,100%,
Physical Sciences/Math,College Of Letters & science,Physics,205,79,19,3.76 - 3.97,3.74 - 3.93,39%,24%,
Physical Sciences/Math,College Of Letters & science,Pre-applied mathematics,204,92,38,3.70 - 3.93,3.70 - 3.92,45%,41%,
Physical Sciences/Math,College Of Letters & science,Pre-financial actuarial mathematics,206,80,48,3.86 - 4.00,3.85 - 4.00,39%,60%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,226,93,61,3.73 - 3.92,3.71 - 3.89,41%,66%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,42,11,4,3.68 - 3.84,masked,26%,36%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,48,16,7,3.81 - 3.93,3.77 - 3.91,33%,44%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,129,53,25,3.84 - 3.97,3.77 - 3.88,41%,47%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics,285,98,44,3.85 - 4.00,3.82 - 3.92,34%,45%,
Social Sciences,College Of Letters & science,African american studies,69,39,33,3.18 - 3.53,3.18 - 3.53,57%,85%,
Social Sciences,College Of Letters & science,Anthropology,480,239,153,3.50 - 3.84,3.47 - 3.80,50%,64%,
Social Sciences,College Of Letters & science,Asian american studies,57,19,11,3.27 - 3.69,3.06 - 3.53,33%,58%,
Social Sciences,College Of Letters & science,Asian humanities,52,22,15,3.58 - 3.88,3.57 - 3.84,42%,68%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,67,33,19,3.36 - 3.57,3.35 - 3.55,49%,58%,
Social Sciences,College Of Letters & science,Gender studies,195,119,81,3.28 - 3.69,3.23 - 3.64,61%,68%,
Social Sciences,College Of Letters & science,Geography,84,55,40,3.40 - 3.75,3.40 - 3.75,65%,73%,
Social Sciences,College Of Letters & science,Geography/environmental studies,55,23,15,3.66 - 3.95,3.63 - 3.96,42%,65%,
Social Sciences,College Of Letters & science,Iranian studies,8,6,4,3.43 - 3.66,masked,75%,67%,
Social Sciences,College Of Letters & science,Pre international development studies,139,41,22,3.79 - 4.00,3.81 - 3.94,29%,54%,
Social Sciences,College Of Letters & science,Pre-asian studies,120,74,46,3.52 - 3.83,3.49 - 3.85,62%,62%,
Social Sciences,College Of Letters & science,Pre-economics,"1,349",190,81,3.86 - 4.00,3.84 - 4.00,14%,43%,
Social Sciences,College Of Letters & science,Pre-latin american studies,15,5,4,3.55 - 3.65,masked,33%,80%,
Social Sciences,College Of Letters & science,Pre-political science,"1,108",407,197,3.70 - 3.93,3.67 - 3.92,37%,48%,
Social Sciences,College Of Letters & science,Pre-psychobiology,157,36,28,3.60 - 3.86,3.60 - 3.86,23%,78%,
Social Sciences,College Of Letters & science,Pre-psychology,"1,680",355,280,3.71 - 3.94,3.70 - 3.93,21%,79%,
Social Sciences,College Of Letters & science,Pre-sociology,"1,239",460,277,3.68 - 3.93,3.63 - 3.91,37%,60%,
Social Sciences,College Of Letters & science,Spanish and community and culture,33,17,10,3.30 - 3.66,3.42 - 3.75,52%,59%,
Undeclared,College Of Letters & science,Undeclared - social science,5,5,4,3.00 - 4.00,masked,100%,80%,
