Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Engineering,School Of Engineering,Materials science & engineering,41,23,5,3.38 - 3.86,3.47 - 3.69,56%,22%,
Life Sciences,School Of Biological sciences,Biological sciences,"2,276",742,186,3.59 - 3.91,3.55 - 3.84,33%,25%,
Life Sciences,School Of Biological sciences,Ecology & evolutionary biology,71,15,5,3.52 - 3.77,3.51 - 3.60,21%,33%,
Life Sciences,School Of Physical sciences,Environmental science and policy,144,77,17,3.42 - 3.81,3.34 - 3.69,53%,22%,
Nursing,School Of Nursing,Nursing science,382,9,8,3.80 - 3.96,3.79 - 3.97,2%,89%,
Other/Interdisciplinary,Information & Computer Sci,Data science,215,56,9,3.80 - 4.00,3.57 - 3.91,26%,16%,
Other/Interdisciplinary,School Of Humanities,Global cultures,28,19,4,3.48 - 3.88,masked,68%,21%,
Other/Interdisciplinary,School Of Humanities,Literary journalism,112,61,18,3.43 - 3.91,3.19 - 3.77,54%,30%,
Other/Interdisciplinary,School Of Social sciences,International studies,394,218,85,3.54 - 3.89,3.48 - 3.77,55%,39%,
Other/Interdisciplinary,Social Ecology,Social ecology,88,59,28,3.25 - 3.74,3.20 - 3.61,67%,47%,
Pharmacy,School Of Pharmacy & pharm sciences,Pharmaceutical science,71,18,11,3.53 - 3.83,3.51 - 3.81,25%,61%,
Physical Sciences/Math,School Of Physical sciences,Applied physics,51,15,4,3.58 - 3.93,masked,29%,27%,
Physical Sciences/Math,School Of Physical sciences,Chemistry,438,179,43,3.64 - 3.92,3.54 - 3.84,41%,24%,
Physical Sciences/Math,School Of Physical sciences,Earth system science,56,23,7,3.60 - 3.88,3.55 - 3.85,41%,30%,
Physical Sciences/Math,School Of Physical sciences,Mathematics,773,468,66,3.69 - 3.94,3.52 - 3.81,61%,14%,
Physical Sciences/Math,School Of Physical sciences,Physics,145,51,7,3.65 - 3.93,3.51 - 3.65,35%,14%,
Public Health,School Of Public health,Public health policy,182,70,26,3.62 - 3.89,3.55 - 3.84,38%,37%,
Public Health,School Of Public health,Public health sciences,375,149,65,3.65 - 3.91,3.61 - 3.84,40%,44%,
Social Sciences,School Of Humanities,Chinese studies,44,22,8,3.47 - 3.91,3.43 - 3.63,50%,36%,
Social Sciences,School Of Humanities,East asian cultures,84,27,7,3.51 - 3.90,3.45 - 3.62,32%,26%,
Social Sciences,School Of Humanities,Gender and sexuality studies,55,40,10,3.51 - 3.91,3.41 - 3.69,73%,25%,
Social Sciences,School Of Social sciences,Anthropology,292,122,14,3.69 - 3.95,3.60 - 3.87,42%,11%,
Social Sciences,School Of Social sciences,Economics,"1,046",340,78,3.79 - 4.00,3.66 - 3.89,33%,23%,
Social Sciences,School Of Social sciences,Language science,91,50,9,3.76 - 4.00,3.77 - 3.98,55%,18%,
Social Sciences,School Of Social sciences,Political science,"1,049",522,75,3.70 - 3.94,3.60 - 3.82,50%,14%,
Social Sciences,School Of Social sciences,Psychology,"2,494",905,291,3.67 - 3.93,3.60 - 3.86,36%,32%,
Social Sciences,School Of Social sciences,Social policy and public service,78,16,4,3.70 - 3.88,masked,21%,25%,
Social Sciences,School Of Social sciences,Sociology,"1,163",498,102,3.69 - 3.93,3.63 - 3.80,43%,20%,
Social Sciences,Social Ecology,"Criminolgy, law & society",560,325,183,3.39 - 3.83,3.40 - 3.80,58%,56%,
Social Sciences,Social Ecology,Psychological science,435,345,192,3.47 - 3.86,3.44 - 3.84,79%,56%,
Social Sciences,Social Ecology,Urban studies,91,63,16,3.44 - 3.83,3.37 - 3.72,69%,25%,
Unknown,Not available,Invalid ccm combination,320,103,41,3.72 - 3.97,3.61 - 3.89,32%,40%,
