Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Life Sciences,College Of Letters & science,Pre-computational & systems biology,10,5,3,3.45 - 3.58,masked,50%,60%,
Life Sciences,College Of Letters & science,Pre-microbiology - immunology - molecular genetics,123,36,14,3.63 - 3.88,3.62 - 3.78,29%,39%,
Nursing,School Of Nursing,Nursing - four year program,167,11,10,3.61 - 3.91,3.61 - 3.83,7%,91%,
Other/Interdisciplinary,College Of Letters & science,Classical civilization,15,9,3,3.22 - 3.55,masked,60%,33%,
Other/Interdisciplinary,College Of Letters & science,Communication studies,954,132,103,3.86 - 4.00,3.86 - 3.99,14%,78%,
Other/Interdisciplinary,College Of Letters & science,Pre human biology and society,96,12,8,3.67 - 3.84,3.67 - 3.82,13%,67%,
Other/Interdisciplinary,College Of Letters & science,Pre-cognitive science,89,34,20,3.42 - 3.82,3.32 - 3.64,38%,59%,
Other/Interdisciplinary,College Of Letters & science,Pre-global studies,129,33,18,3.67 - 3.85,3.72 - 3.85,26%,55%,
Physical Sciences/Math,College Of Letters & science,Astrophysics,54,13,5,3.34 - 3.77,3.65 - 3.79,24%,38%,
Physical Sciences/Math,College Of Letters & science,"Atmospheric, ocean and environmental science",10,3,3,masked,masked,30%,100%,
Physical Sciences/Math,College Of Letters & science,Chemistry,322,108,59,3.41 - 3.82,3.35 - 3.72,34%,55%,
Physical Sciences/Math,College Of Letters & science,Chemistry - material science,34,15,5,3.30 - 3.81,3.05 - 3.59,44%,33%,
Physical Sciences/Math,College Of Letters & science,Physics,157,71,24,3.56 - 3.89,3.44 - 3.81,45%,34%,
Physical Sciences/Math,College Of Letters & science,Pre-applied mathematics,109,60,32,3.46 - 3.84,3.35 - 3.81,55%,53%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,164,74,34,3.56 - 3.93,3.50 - 3.88,45%,46%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,41,17,11,3.35 - 3.57,3.40 - 3.72,41%,65%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,13,6,4,3.47 - 3.75,masked,46%,67%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/applied science,112,64,30,3.56 - 3.92,3.53 - 3.85,57%,47%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,276,138,72,3.58 - 3.91,3.55 - 3.84,50%,52%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics,102,61,25,3.55 - 3.82,3.49 - 3.78,60%,41%,
Social Sciences,College Of Letters & science,African-american studies,53,20,14,3.10 - 3.52,3.06 - 3.29,38%,70%,
Social Sciences,College Of Letters & science,American indian studies,14,9,3,3.12 - 3.48,masked,64%,33%,
Social Sciences,College Of Letters & science,Anthropology,522,301,207,3.34 - 3.75,3.32 - 3.69,58%,69%,
Social Sciences,College Of Letters & science,Asian american studies,61,26,19,3.22 - 3.53,3.32 - 3.56,43%,73%,
Social Sciences,College Of Letters & science,Asian humanities,12,7,4,3.36 - 3.58,masked,58%,57%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,47,29,24,3.23 - 3.69,3.19 - 3.47,62%,83%,
Social Sciences,College Of Letters & science,Gender studies,115,77,52,3.24 - 3.58,3.23 - 3.58,67%,68%,
Social Sciences,College Of Letters & science,Geography,77,49,33,3.42 - 3.80,3.39 - 3.79,64%,67%,
Social Sciences,College Of Letters & science,Geography/environmental studies,66,44,23,3.50 - 3.78,3.51 - 3.79,67%,52%,
Social Sciences,College Of Letters & science,Iranian studies,12,6,5,3.42 - 3.63,3.40 - 3.63,50%,83%,
Social Sciences,College Of Letters & science,Middle eastern studies,30,9,4,3.47 - 3.95,masked,30%,44%,
Social Sciences,College Of Letters & science,Pre international development studies,152,34,13,3.83 - 3.92,3.85 - 3.92,22%,38%,
Social Sciences,College Of Letters & science,Pre-asian studies,62,39,29,3.35 - 3.72,3.35 - 3.71,63%,74%,
Social Sciences,College Of Letters & science,Pre-economics,"1,183",194,87,3.86 - 4.00,3.86 - 3.97,16%,45%,
Social Sciences,College Of Letters & science,Pre-european studies,14,7,7,3.33 - 3.69,3.33 - 3.69,50%,100%,
Social Sciences,College Of Letters & science,Pre-latin american studies,23,12,9,3.26 - 3.71,3.22 - 3.61,52%,75%,
Social Sciences,College Of Letters & science,Pre-political science,903,338,190,3.65 - 3.88,3.63 - 3.86,37%,56%,
Social Sciences,College Of Letters & science,Pre-psychobiology,123,23,17,3.66 - 3.81,3.67 - 3.82,19%,74%,
Social Sciences,College Of Letters & science,Pre-psychology,"1,607",362,248,3.74 - 3.93,3.73 - 3.92,23%,69%,
Social Sciences,College Of Letters & science,Pre-sociology,832,300,165,3.60 - 3.86,3.60 - 3.84,36%,55%,
