Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Physical Sciences/Math,College Of Letters & science,Chemistry,267,62,37,3.81 - 3.96,3.75 - 3.96,23%,60%,
Physical Sciences/Math,College Of Letters & science,Geology,36,4,3,masked,masked,11%,75%,
Physical Sciences/Math,College Of Letters & science,Physics,207,54,24,3.81 - 3.97,3.72 - 3.95,26%,44%,
Physical Sciences/Math,College Of Letters & science,Pre-applied mathematics,272,93,54,3.82 - 3.97,3.82 - 3.95,34%,58%,
Physical Sciences/Math,College Of Letters & science,Pre-financial actuarial mathematics,151,49,33,3.90 - 4.00,3.85 - 4.00,32%,67%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,267,70,35,3.80 - 4.00,3.78 - 3.99,26%,50%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,58,13,3,3.82 - 4.00,masked,22%,23%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,76,35,12,3.80 - 4.00,3.73 - 3.96,46%,34%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/applied science,29,8,6,3.73 - 4.00,3.82 - 4.00,28%,75%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,172,64,40,3.86 - 4.00,3.83 - 4.00,37%,63%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics,243,95,49,3.87 - 4.00,3.84 - 4.00,39%,52%,
Public Admin,College Of Letters & science,Pre-public affairs,87,22,13,3.59 - 3.86,3.58 - 3.86,25%,59%,
Social Sciences,College Of Letters & science,African american studies,70,27,18,3.34 - 3.72,3.34 - 3.67,39%,67%,
Social Sciences,College Of Letters & science,American indian studies,20,10,7,3.47 - 3.60,3.38 - 3.58,50%,70%,
Social Sciences,College Of Letters & science,Anthropology,499,203,117,3.63 - 3.91,3.60 - 3.91,41%,58%,
Social Sciences,College Of Letters & science,Asian american studies,56,16,7,3.64 - 3.82,3.60 - 3.80,29%,44%,
Social Sciences,College Of Letters & science,Asian humanities,99,25,15,3.60 - 3.90,3.56 - 3.82,25%,60%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,98,42,20,3.38 - 3.70,3.32 - 3.67,43%,48%,
Social Sciences,College Of Letters & science,Gender studies,226,89,59,3.53 - 3.86,3.53 - 3.83,39%,66%,
Social Sciences,College Of Letters & science,Geography,106,56,30,3.53 - 3.91,3.55 - 3.92,53%,54%,
Social Sciences,College Of Letters & science,Geography/environmental studies,56,18,12,3.51 - 3.78,3.58 - 3.76,32%,67%,
Social Sciences,College Of Letters & science,Pre international development studies,112,32,20,3.80 - 3.95,3.78 - 3.95,29%,63%,
Social Sciences,College Of Letters & science,Pre-asian studies,115,28,18,3.65 - 3.86,3.68 - 3.84,24%,64%,
Social Sciences,College Of Letters & science,Pre-economics,"1,329",158,91,3.89 - 4.00,3.86 - 4.00,12%,58%,
Social Sciences,College Of Letters & science,Pre-latin american studies,16,4,4,masked,masked,25%,100%,
Social Sciences,College Of Letters & science,Pre-political science,"1,294",424,264,3.78 - 4.00,3.78 - 4.00,33%,62%,
Social Sciences,College Of Letters & science,Pre-psychobiology,156,38,31,3.72 - 3.93,3.72 - 3.92,24%,82%,
Social Sciences,College Of Letters & science,Pre-psychology,"1,919",365,293,3.78 - 4.00,3.78 - 4.00,19%,80%,
Social Sciences,College Of Letters & science,Pre-sociology,"1,394",501,334,3.72 - 3.94,3.72 - 3.94,36%,67%,
Social Sciences,College Of Letters & science,Spanish and community and culture,18,11,7,3.50 - 3.82,3.37 - 3.66,61%,64%,
Undeclared,College Of Letters & science,Undeclared - social science,9,9,9,2.70 - 3.57,2.70 - 3.57,100%,100%,
