Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Engineering,College Of Engineering,Mechanical engineering,300,130,28,3.06 - 3.57,2.89 - 3.40,43%,22%,
Life Sciences,College Of Humanities & social sci,Neuroscience,73,53,21,2.94 - 3.32,2.95 - 3.21,73%,40%,
Life Sciences,College Of Natural & agricultural sci,Biochemistry,401,182,38,3.07 - 3.70,2.90 - 3.56,45%,21%,
Life Sciences,College Of Natural & agricultural sci,Biology,594,219,60,3.05 - 3.55,2.98 - 3.51,37%,27%,
Life Sciences,College Of Natural & agricultural sci,"Cell, molecular, & developmental biology",100,47,14,2.96 - 3.63,2.78 - 3.16,47%,30%,
Life Sciences,College Of Natural & agricultural sci,Entomology,10,8,7,2.91 - 3.47,2.90 - 3.24,80%,88%,
Life Sciences,College Of Natural & agricultural sci,Environmental science,91,51,11,2.95 - 3.34,2.66 - 3.18,56%,22%,
Life Sciences,College Of Natural & agricultural sci,Neuroscience,81,50,10,3.06 - 3.49,3.03 - 3.13,62%,20%,
Life Sciences,College Of Natural & agricultural sci,Plant biology,26,15,8,2.92 - 3.28,2.96 - 3.31,58%,53%,
Other/Interdisciplinary,College Of Humanities & social sci,Global studies,73,64,11,3.00 - 3.51,2.87 - 3.21,88%,17%,
Physical Sciences/Math,College Of Natural & agricultural sci,Chemistry,158,74,9,3.00 - 3.50,2.88 - 3.10,47%,12%,
Physical Sciences/Math,College Of Natural & agricultural sci,Geology,17,10,3,2.93 - 3.38,masked,59%,30%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics,177,120,28,3.01 - 3.44,2.86 - 3.18,68%,23%,
Physical Sciences/Math,College Of Natural & agricultural sci,Mathematics for secondary school,17,12,5,3.01 - 3.32,3.00 - 3.14,71%,42%,
Physical Sciences/Math,College Of Natural & agricultural sci,Physics,70,26,3,2.90 - 3.61,masked,37%,12%,
Physical Sciences/Math,College Of Natural & agricultural sci,Statistics,27,19,3,3.20 - 3.48,masked,70%,16%,
Public Admin,College Of Humanities & social sci,Public policy,46,26,4,2.77 - 3.45,masked,57%,15%,
Social Sciences,College Of Humanities & social sci,African-american studies,21,15,4,2.72 - 3.04,masked,71%,27%,
Social Sciences,College Of Humanities & social sci,Anthropology,214,170,47,2.93 - 3.43,2.79 - 3.29,79%,28%,
Social Sciences,College Of Humanities & social sci,Anthropology/law & society,17,13,7,2.56 - 3.24,2.56 - 3.04,76%,54%,
Social Sciences,College Of Humanities & social sci,Chicano studies,24,21,4,3.13 - 3.69,masked,88%,19%,
Social Sciences,College Of Humanities & social sci,Economics,371,302,55,2.87 - 3.56,2.62 - 3.13,81%,18%,
Social Sciences,College Of Humanities & social sci,Economics/administrative studies,56,48,13,2.90 - 3.70,2.67 - 3.17,86%,27%,
Social Sciences,College Of Humanities & social sci,Economics/law & society,24,20,4,2.87 - 3.55,masked,83%,20%,
Social Sciences,College Of Humanities & social sci,Ethnic studies,12,11,5,2.76 - 3.26,2.57 - 3.00,92%,45%,
Social Sciences,College Of Humanities & social sci,Political science,176,135,27,2.87 - 3.53,2.48 - 3.04,77%,20%,
Social Sciences,College Of Humanities & social sci,Political science / international studies,103,67,19,2.84 - 3.41,2.76 - 3.28,65%,28%,
Social Sciences,College Of Humanities & social sci,Political science/law & society,90,63,16,2.85 - 3.43,2.58 - 3.06,70%,25%,
Social Sciences,College Of Humanities & social sci,Psychology,808,591,131,2.91 - 3.46,2.68 - 3.24,73%,22%,
Social Sciences,College Of Humanities & social sci,Psychology and law & society,51,35,9,2.94 - 3.31,2.82 - 3.00,69%,26%,
Social Sciences,College Of Humanities & social sci,Sociology,363,290,69,2.84 - 3.46,2.55 - 3.15,80%,24%,
Social Sciences,College Of Humanities & social sci,Sociology - law and society,82,59,15,2.96 - 3.50,2.68 - 3.08,72%,25%,
Social Sciences,College Of Humanities & social sci,Sociology/administration studies,28,23,5,2.65 - 3.52,2.62 - 3.01,82%,22%,
Social Sciences,College Of Humanities & social sci,Women's studies,23,17,3,2.90 - 3.42,masked,74%,18%,
