Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Computer Science,Not applicable,Computer science,"1,793",366,182,3.84 - 4.00,3.77 - 4.00,20%,50%,
Computer Science,Not applicable,Data science,239,130,41,3.56 - 3.96,3.28 - 3.83,54%,32%,
Education,Not applicable,Education sciences,103,50,16,3.38 - 3.82,3.33 - 3.62,49%,32%,
Engineering,Not applicable,Aerospace engineering,224,88,33,3.50 - 3.86,3.48 - 3.75,39%,38%,
Engineering,Not applicable,Bioengineering,102,43,21,3.59 - 3.86,3.51 - 3.75,42%,49%,
Engineering,Not applicable,Bioengineering (biotech),44,23,11,3.40 - 3.71,3.41 - 3.71,52%,48%,
Engineering,Not applicable,Bioengineering: biosystems,20,10,4,3.49 - 3.85,masked,50%,40%,
Engineering,Not applicable,Chemical engineering,184,105,33,3.49 - 3.95,3.42 - 3.70,57%,31%,
Engineering,Not applicable,Computer engineering,121,71,37,3.53 - 3.90,3.56 - 3.89,59%,52%,
Engineering,Not applicable,Electrical engineering - bs,370,187,65,3.56 - 3.91,3.43 - 3.74,51%,35%,
Engineering,Not applicable,Engineering physics,29,15,6,3.58 - 3.95,3.30 - 3.67,52%,40%,
Engineering,Not applicable,Environmental engineering,63,24,7,3.40 - 3.79,3.38 - 3.49,38%,29%,
Engineering,Not applicable,Mechanical engineering,540,149,40,3.73 - 4.00,3.68 - 3.90,28%,27%,
Engineering,Not applicable,Nanoengineering,25,14,5,3.35 - 3.88,3.31 - 3.51,56%,36%,
Engineering,Not applicable,Structural engineering,132,68,21,3.58 - 3.82,3.44 - 3.73,52%,31%,
Life Sciences,Not applicable,Biology,747,341,121,3.42 - 3.84,3.33 - 3.71,46%,35%,
Life Sciences,Not applicable,"Ecology, behavior & evolution",82,34,8,3.40 - 3.87,3.25 - 3.55,41%,24%,
Life Sciences,Not applicable,Environmental systems - earth sciences,45,32,7,3.32 - 3.83,3.25 - 3.37,71%,22%,
Life Sciences,Not applicable,"Environmental systems - ecology, behavior, evolution",61,30,10,3.51 - 3.82,3.33 - 3.71,49%,33%,
Life Sciences,Not applicable,Environmental systems - environmental policy,61,37,3,3.42 - 3.81,masked,61%,8%,
Life Sciences,Not applicable,Human biology,533,263,101,3.50 - 3.89,3.40 - 3.75,49%,38%,
Life Sciences,Not applicable,Marine biology,110,33,23,3.22 - 3.79,3.15 - 3.74,30%,70%,
Life Sciences,Not applicable,Microbiology,109,56,22,3.36 - 3.85,3.37 - 3.84,51%,39%,
Life Sciences,Not applicable,Molecular & cell biology,278,155,39,3.52 - 3.91,3.37 - 3.86,56%,25%,
Life Sciences,Not applicable,Neurobiology,195,101,34,3.51 - 3.87,3.43 - 3.72,52%,34%,
Life Sciences,Not applicable,Physics - biophysics,8,4,3,masked,masked,50%,75%,
Other Health Science,Not applicable,Global health,111,66,31,3.30 - 3.64,3.28 - 3.62,59%,47%,
Other/Interdisciplinary,Not applicable,Cognitive and behavioral neuroscience,74,48,19,3.45 - 3.87,3.10 - 3.84,65%,40%,
Other/Interdisciplinary,Not applicable,Cognitive science,278,195,86,3.42 - 3.87,3.36 - 3.77,70%,44%,
Other/Interdisciplinary,Not applicable,Communication arts,"1,184",718,190,3.36 - 3.83,3.27 - 3.70,61%,26%,
Other/Interdisciplinary,Not applicable,Interdisciplinary computer & the arts,24,11,7,3.21 - 3.67,3.35 - 3.61,46%,64%,
Other/Interdisciplinary,Not applicable,International studies - economics,227,163,75,3.30 - 3.81,3.28 - 3.67,72%,46%,
Other/Interdisciplinary,Not applicable,International studies - international business,913,532,205,3.41 - 3.87,3.31 - 3.74,58%,39%,
Other/Interdisciplinary,Not applicable,International studies - linguistics,35,22,6,3.25 - 3.83,3.06 - 3.21,63%,27%,
Other/Interdisciplinary,Not applicable,International studies - political science,99,50,16,3.26 - 3.89,3.01 - 3.56,51%,32%,
Other/Interdisciplinary,Not applicable,International studies - sociology,92,64,11,3.35 - 3.89,3.38 - 3.66,70%,17%,
Other/Interdisciplinary,Not applicable,Mathematics - computer science,181,144,65,3.51 - 3.89,3.44 - 3.78,80%,45%,
Physical Sciences/Math,Not applicable,Applied mathematics,205,130,29,3.63 - 3.94,3.32 - 3.79,63%,22%,
Physical Sciences/Math,Not applicable,Chemistry,254,143,48,3.44 - 3.91,3.28 - 3.59,56%,34%,
Physical Sciences/Math,Not applicable,Chemistry - biochemistry,226,126,33,3.54 - 3.95,3.23 - 3.81,56%,26%,
Physical Sciences/Math,Not applicable,Mathematics,323,204,61,3.42 - 3.90,3.34 - 3.77,63%,30%,
Physical Sciences/Math,Not applicable,Mathematics - scientific computation,20,8,3,3.58 - 3.92,masked,40%,38%,
Physical Sciences/Math,Not applicable,Mathematics/economics,157,86,20,3.68 - 4.00,3.45 - 3.83,55%,23%,
Physical Sciences/Math,Not applicable,Molecular synthesis,5,5,3,3.84 - 3.95,masked,100%,60%,
Physical Sciences/Math,Not applicable,Natural sciences,57,30,6,3.26 - 3.84,3.13 - 3.32,53%,20%,
Physical Sciences/Math,Not applicable,Oceanic and atmospheric sciences,17,12,5,3.30 - 3.59,3.31 - 3.57,71%,42%,
Physical Sciences/Math,Not applicable,Pharmacological chemistry,53,32,10,3.51 - 3.90,3.46 - 3.82,60%,31%,
Physical Sciences/Math,Not applicable,Physics,145,68,11,3.43 - 3.88,3.39 - 3.76,47%,16%,
Physical Sciences/Math,Not applicable,Probability and statistics,209,133,30,3.61 - 3.94,3.41 - 3.86,64%,23%,
Public Health,Not applicable,Public health,240,148,64,3.35 - 3.71,3.23 - 3.68,62%,43%,
Social Sciences,Not applicable,Anthropology with concentration in climate change and human solutions,28,16,3,3.45 - 3.85,masked,57%,19%,
Social Sciences,Not applicable,Anthropology(concentration in sociocultral anthropology),138,86,16,3.37 - 3.84,3.19 - 3.62,62%,19%,
Social Sciences,Not applicable,Biological anthropology,61,36,6,3.34 - 3.75,3.28 - 3.56,59%,17%,
Social Sciences,Not applicable,Business psychology,176,85,27,3.32 - 3.82,3.28 - 3.70,48%,32%,
Social Sciences,Not applicable,Chinese studies,67,41,12,3.14 - 3.80,2.97 - 3.47,61%,29%,
Social Sciences,Not applicable,Critical gender studies,49,32,4,3.31 - 3.70,masked,65%,13%,
Social Sciences,Not applicable,Economics,"1,504",910,315,3.48 - 3.90,3.37 - 3.75,61%,35%,
Social Sciences,Not applicable,Human developmental sciences,59,38,17,3.38 - 3.81,3.24 - 3.71,64%,45%,
Social Sciences,Not applicable,Japanese studies,65,45,7,3.40 - 3.73,3.42 - 3.72,69%,16%,
Social Sciences,Not applicable,Political science,640,416,72,3.45 - 3.88,3.21 - 3.64,65%,17%,
Social Sciences,Not applicable,Political science - american politics,45,26,9,3.27 - 3.71,3.06 - 3.61,58%,35%,
Social Sciences,Not applicable,Political science - international relations,155,93,27,3.35 - 3.86,3.15 - 3.60,60%,29%,
Social Sciences,Not applicable,Political science - political theory,19,9,5,3.34 - 3.43,3.29 - 3.43,47%,56%,
Social Sciences,Not applicable,Political science - public law,151,103,27,3.35 - 3.87,3.29 - 3.62,68%,26%,
Social Sciences,Not applicable,Political science - public policy,79,54,13,3.35 - 3.85,3.29 - 3.73,68%,24%,
Social Sciences,Not applicable,Psychology,"1,381",761,233,3.41 - 3.89,3.25 - 3.72,55%,31%,
Social Sciences,Not applicable,Psychology with a specialization in clinical psychology,63,46,24,3.34 - 3.79,3.19 - 3.75,73%,52%,
Social Sciences,Not applicable,Psychology with a specialization in cognitive psychology,72,43,14,3.38 - 3.86,3.32 - 3.76,60%,33%,
Social Sciences,Not applicable,Psychology with a specialization in developmental psychology,50,25,10,3.41 - 3.89,3.46 - 3.97,50%,40%,
Social Sciences,Not applicable,Psychology with a specialization in human health,34,21,9,3.31 - 3.71,3.31 - 3.65,62%,43%,
Social Sciences,Not applicable,Psychology with a specialization in social psychology,69,37,4,3.53 - 3.95,masked,54%,11%,
Social Sciences,Not applicable,Sociology,816,474,75,3.37 - 3.86,3.21 - 3.57,58%,16%,
Social Sciences,Not applicable,Sociology - culture and communications,69,40,9,3.35 - 3.76,3.19 - 3.53,58%,23%,
Social Sciences,Not applicable,Sociology - economy and society,36,25,6,3.37 - 3.65,3.04 - 3.72,69%,24%,
Social Sciences,Not applicable,Sociology - international studies,20,12,5,3.26 - 3.51,3.37 - 3.61,60%,42%,
Social Sciences,Not applicable,Sociology - law and society,176,96,20,3.34 - 3.83,3.21 - 3.64,55%,21%,
Social Sciences,Not applicable,Sociology - science and medicine,44,32,13,3.37 - 3.80,3.26 - 3.67,73%,41%,
Social Sciences,Not applicable,Sociology - social inequality,45,29,7,3.48 - 3.72,3.11 - 3.65,64%,24%,
Social Sciences,Not applicable,Urban studies & planning,114,75,16,3.40 - 3.90,3.24 - 3.78,66%,21%,
Unknown,Not applicable,Invalid ccm combination,426,155,37,3.28 - 3.81,3.12 - 3.77,36%,24%,
