Broad discipline,College/School ,Major name,Applicants,Admits,Enrolls,Admit GPA range,Enroll GPA range,Admit rate,Yield rate,
Physical Sciences/Math,College Of Letters & science,Pre-data theory,211,62,35,3.88 - 4.00,3.89 - 4.00,29%,56%,
Physical Sciences/Math,College Of Letters & science,Pre-financial actuarial mathematics,125,41,32,3.93 - 4.00,3.88 - 4.00,33%,78%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics,269,84,48,3.84 - 4.00,3.89 - 4.00,31%,57%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics for teaching,45,15,10,3.85 - 3.96,3.85 - 3.94,33%,67%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics of computation,111,50,19,3.80 - 3.97,3.77 - 3.90,45%,38%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/applied science,37,6,4,3.87 - 3.92,masked,16%,67%,
Physical Sciences/Math,College Of Letters & science,Pre-mathematics/economics,192,68,48,3.90 - 4.00,3.90 - 3.99,35%,71%,
Physical Sciences/Math,College Of Letters & science,Pre-statistics,288,97,58,3.92 - 4.00,3.90 - 4.00,34%,60%,
Public Admin,College Of Letters & science,Pre-public affairs,136,34,24,3.68 - 3.89,3.64 - 3.91,25%,71%,
Social Sciences,College Of Letters & science,African american studies,59,20,15,3.40 - 3.80,3.36 - 3.79,34%,75%,
Social Sciences,College Of Letters & science,Anthropology,434,159,110,3.73 - 3.96,3.70 - 3.94,37%,69%,
Social Sciences,College Of Letters & science,Asian american studies,27,8,6,3.56 - 3.94,3.61 - 3.89,30%,75%,
Social Sciences,College Of Letters & science,Asian humanities,48,11,6,3.78 - 3.87,3.74 - 3.86,23%,55%,
Social Sciences,College Of Letters & science,Chicana & chicano studies,77,27,22,3.53 - 3.76,3.48 - 3.72,35%,81%,
Social Sciences,College Of Letters & science,Gender studies,155,62,36,3.70 - 3.92,3.69 - 3.92,40%,58%,
Social Sciences,College Of Letters & science,Geography,99,50,32,3.62 - 3.94,3.58 - 3.90,51%,64%,
Social Sciences,College Of Letters & science,Geography/environmental studies,70,35,24,3.61 - 3.86,3.61 - 3.90,50%,69%,
Social Sciences,College Of Letters & science,Pre international development studies,107,29,21,3.83 - 3.95,3.82 - 3.94,27%,72%,
Social Sciences,College Of Letters & science,Pre-asian studies,82,10,6,3.84 - 4.00,3.86 - 4.00,12%,60%,
Social Sciences,College Of Letters & science,Pre-economics,"1,486",196,123,3.91 - 4.00,3.91 - 4.00,13%,63%,
Social Sciences,College Of Letters & science,Pre-european studies,11,4,3,masked,masked,36%,75%,
Social Sciences,College Of Letters & science,Pre-political science,"1,531",458,326,3.83 - 4.00,3.81 - 4.00,30%,71%,
Social Sciences,College Of Letters & science,Pre-psychobiology,207,40,32,3.82 - 4.00,3.81 - 4.00,19%,80%,
Social Sciences,College Of Letters & science,Pre-psychology,"2,543",440,341,3.83 - 4.00,3.82 - 4.00,17%,78%,
Social Sciences,College Of Letters & science,Pre-sociology,"1,679",471,323,3.83 - 4.00,3.82 - 4.00,28%,69%,
Social Sciences,College Of Letters & science,Spanish and community and culture,26,10,4,3.53 - 3.69,masked,38%,40%,
Unknown,Not available,Invalid ccm combination,203,34,28,3.52 - 3.89,3.52 - 3.88,17%,82%,
